ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    6,99.00%,Alexander Dodenhoff,(Republican),70,AD 44,2024-11-07_14:07:05.553054
ED    6,99.00%,Paul J. Briscoe,(Conservative),25,AD 44,2024-11-07_14:07:05.553054
ED    6,99.00%,WRITE-IN,&nbsp,20,AD 44,2024-11-07_14:07:05.553054
ED    7,99.00%,Daniel Goldman,(Democratic),806,AD 44,2024-11-07_14:07:05.553054
ED    7,99.00%,Alexander Dodenhoff,(Republican),19,AD 44,2024-11-07_14:07:05.553054
ED    7,99.00%,Paul J. Briscoe,(Conservative),14,AD 44,2024-11-07_14:07:05.553054
ED    7,99.00%,WRITE-IN,&nbsp,43,AD 44,2024-11-07_14:07:05.553054
ED    8,99.00%,Daniel Goldman,(Democratic),697,AD 44,2024-11-07_14:07:05.553054
ED    8,99.00%,Alexander Dodenhoff,(Republican),33,AD 44,2024-11-07_14:07:05.553054
ED    8,99.00%,Paul J. Briscoe,(Conservative),11,AD 44,2024-11-07_14:07:05.553054
ED    8,99.00%,WRITE-IN,&nbsp,33,AD 44,2024-11-07_14:07:05.553054
ED   10,99.00%,Daniel Goldman,(Democratic),448,AD 44,2024-11-07_14:07:05.553054
ED   10,99.00%,Alexander Dodenhoff,(Republican),10,AD 44,2024-11-07_14:07:05.553054
ED   10,99.00%,Paul J. Briscoe,(Conservative),6,AD 44,2024-11-07_14:07:05.553054
ED   10,99.00%,WRITE-IN,&nbsp,23,AD 44,2024-11-07_14:07:05.553054
ED   12,99.00%,Daniel Goldman,(Democratic),550,AD 44,2024-11-07_14:07:05.553054
ED   12,99.00%,Alexander Dodenhoff,(Republican),20,AD 44,2024-11-07_14:07:05.553054
ED   12,99.00%,Paul J. Briscoe,(Conservative),5,AD 44,2024-11-07_14:07:05.553054
ED   12,99.00%,WRITE-IN,&nbsp,27,AD 44,2024-11-07_14:07:05.553054
ED   13,99.00%,Daniel Goldman,(Democratic),287,AD 44,2024-11-07_14:07:05.553054
ED   13,99.00%,Alexander Dodenhoff,(Republican),9,AD 44,2024-11-07_14:07:05.553054
ED   13,99.00%,Paul J. Briscoe,(Conservative),7,AD 44,2024-11-07_14:07:05.553054
ED   13,99.00%,WRITE-IN,&nbsp,11,AD 44,2024-11-07_14:07:05.553054
ED   14,92.31%,Daniel Goldman,(Democratic),581,AD 44,2024-11-07_14:07:05.553054
ED   14,92.31%,Alexander Dodenhoff,(Republican),25,AD 44,2024-11-07_14:07:05.553054
ED   14,92.31%,Paul J. Briscoe,(Conservative),6,AD 44,2024-11-07_14:07:05.553054
ED   14,92.31%,WRITE-IN,&nbsp,17,AD 44,2024-11-07_14:07:05.553054
ED   16,92.31%,Daniel Goldman,(Democratic),1137,AD 44,2024-11-07_14:07:05.553054
ED   16,92.31%,Alexander Dodenhoff,(Republican),30,AD 44,2024-11-07_14:07:05.553054
ED   16,92.31%,Paul J. Briscoe,(Conservative),10,AD 44,2024-11-07_14:07:05.553054
ED   16,92.31%,WRITE-IN,&nbsp,40,AD 44,2024-11-07_14:07:05.553054
ED   17,99.00%,Daniel Goldman,(Democratic),948,AD 44,2024-11-07_14:07:05.553054
ED   17,99.00%,Alexander Dodenhoff,(Republican),52,AD 44,2024-11-07_14:07:05.553054
ED   17,99.00%,Paul J. Briscoe,(Conservative),12,AD 44,2024-11-07_14:07:05.553054
ED   17,99.00%,WRITE-IN,&nbsp,36,AD 44,2024-11-07_14:07:05.553054
ED   18,99.00%,Daniel Goldman,(Democratic),682,AD 44,2024-11-07_14:07:05.553054
ED   18,99.00%,Alexander Dodenhoff,(Republican),64,AD 44,2024-11-07_14:07:05.553054
ED   18,99.00%,Paul J. Briscoe,(Conservative),20,AD 44,2024-11-07_14:07:05.553054
ED   18,99.00%,WRITE-IN,&nbsp,22,AD 44,2024-11-07_14:07:05.553054
ED   19,99.00%,Daniel Goldman,(Democratic),474,AD 44,2024-11-07_14:07:05.553054
ED   19,99.00%,Alexander Dodenhoff,(Republican),30,AD 44,2024-11-07_14:07:05.553054
ED   19,99.00%,Paul J. Briscoe,(Conservative),10,AD 44,2024-11-07_14:07:05.553054
ED   19,99.00%,WRITE-IN,&nbsp,19,AD 44,2024-11-07_14:07:05.553054
ED   20,99.00%,Daniel Goldman,(Democratic),368,AD 44,2024-11-07_14:07:05.553054
ED   20,99.00%,Alexander Dodenhoff,(Republican),18,AD 44,2024-11-07_14:07:05.553054
ED   20,99.00%,Paul J. Briscoe,(Conservative),7,AD 44,2024-11-07_14:07:05.553054
ED   20,99.00%,WRITE-IN,&nbsp,11,AD 44,2024-11-07_14:07:05.553054
ED   21,99.00%,Daniel Goldman,(Democratic),565,AD 44,2024-11-07_14:07:05.553054
ED   21,99.00%,Alexander Dodenhoff,(Republican),63,AD 44,2024-11-07_14:07:05.553054
ED   21,99.00%,Paul J. Briscoe,(Conservative),17,AD 44,2024-11-07_14:07:05.553054
ED   21,99.00%,WRITE-IN,&nbsp,34,AD 44,2024-11-07_14:07:05.553054
ED   22,99.00%,Daniel Goldman,(Democratic),563,AD 44,2024-11-07_14:07:05.553054
ED   22,99.00%,Alexander Dodenhoff,(Republican),34,AD 44,2024-11-07_14:07:05.553054
ED   22,99.00%,Paul J. Briscoe,(Conservative),12,AD 44,2024-11-07_14:07:05.553054
ED   22,99.00%,WRITE-IN,&nbsp,15,AD 44,2024-11-07_14:07:05.553054
ED   23,99.00%,Daniel Goldman,(Democratic),873,AD 44,2024-11-07_14:07:05.553054
ED   23,99.00%,Alexander Dodenhoff,(Republican),48,AD 44,2024-11-07_14:07:05.553054
ED   23,99.00%,Paul J. Briscoe,(Conservative),8,AD 44,2024-11-07_14:07:05.553054
ED   23,99.00%,WRITE-IN,&nbsp,28,AD 44,2024-11-07_14:07:05.553054
ED   24,99.00%,Daniel Goldman,(Democratic),722,AD 44,2024-11-07_14:07:05.553054
ED   24,99.00%,Alexander Dodenhoff,(Republican),61,AD 44,2024-11-07_14:07:05.553054
ED   24,99.00%,Paul J. Briscoe,(Conservative),29,AD 44,2024-11-07_14:07:05.553054
ED   24,99.00%,WRITE-IN,&nbsp,12,AD 44,2024-11-07_14:07:05.553054
ED   25,99.00%,Daniel Goldman,(Democratic),859,AD 44,2024-11-07_14:07:05.553054
ED   25,99.00%,Alexander Dodenhoff,(Republican),56,AD 44,2024-11-07_14:07:05.553054
ED   25,99.00%,Paul J. Briscoe,(Conservative),15,AD 44,2024-11-07_14:07:05.553054
ED   25,99.00%,WRITE-IN,&nbsp,32,AD 44,2024-11-07_14:07:05.553054
ED   26,88.89%,Daniel Goldman,(Democratic),585,AD 44,2024-11-07_14:07:05.553054
ED   26,88.89%,Alexander Dodenhoff,(Republican),38,AD 44,2024-11-07_14:07:05.553054
ED   26,88.89%,Paul J. Briscoe,(Conservative),11,AD 44,2024-11-07_14:07:05.553054
ED   26,88.89%,WRITE-IN,&nbsp,22,AD 44,2024-11-07_14:07:05.553054
ED   27,88.89%,Daniel Goldman,(Democratic),691,AD 44,2024-11-07_14:07:05.553054
ED   27,88.89%,Alexander Dodenhoff,(Republican),49,AD 44,2024-11-07_14:07:05.553054
ED   27,88.89%,Paul J. Briscoe,(Conservative),14,AD 44,2024-11-07_14:07:05.553054
ED   27,88.89%,WRITE-IN,&nbsp,17,AD 44,2024-11-07_14:07:05.553054
ED   28,92.31%,Daniel Goldman,(Democratic),701,AD 44,2024-11-07_14:07:05.553054
ED   28,92.31%,Alexander Dodenhoff,(Republican),29,AD 44,2024-11-07_14:07:05.553054
ED   28,92.31%,Paul J. Briscoe,(Conservative),16,AD 44,2024-11-07_14:07:05.553054
ED   28,92.31%,WRITE-IN,&nbsp,38,AD 44,2024-11-07_14:07:05.553054
ED   29,92.31%,Daniel Goldman,(Democratic),762,AD 44,2024-11-07_14:07:05.553054
ED   29,92.31%,Alexander Dodenhoff,(Republican),49,AD 44,2024-11-07_14:07:05.553054
ED   29,92.31%,Paul J. Briscoe,(Conservative),19,AD 44,2024-11-07_14:07:05.553054
ED   29,92.31%,WRITE-IN,&nbsp,25,AD 44,2024-11-07_14:07:05.553054
ED   30,92.31%,Daniel Goldman,(Democratic),666,AD 44,2024-11-07_14:07:05.553054
ED   30,92.31%,Alexander Dodenhoff,(Republican),47,AD 44,2024-11-07_14:07:05.553054
ED   30,92.31%,Paul J. Briscoe,(Conservative),15,AD 44,2024-11-07_14:07:05.553054
ED   30,92.31%,WRITE-IN,&nbsp,30,AD 44,2024-11-07_14:07:05.553054
ED   31,92.31%,Daniel Goldman,(Democratic),778,AD 44,2024-11-07_14:07:05.553054
ED   31,92.31%,Alexander Dodenhoff,(Republican),68,AD 44,2024-11-07_14:07:05.553054
ED   31,92.31%,Paul J. Briscoe,(Conservative),24,AD 44,2024-11-07_14:07:05.553054
ED   31,92.31%,WRITE-IN,&nbsp,23,AD 44,2024-11-07_14:07:05.553054
ED   32,90.00%,Daniel Goldman,(Democratic),799,AD 44,2024-11-07_14:07:05.553054
ED   32,90.00%,Alexander Dodenhoff,(Republican),65,AD 44,2024-11-07_14:07:05.553054
ED   32,90.00%,Paul J. Briscoe,(Conservative),13,AD 44,2024-11-07_14:07:05.553054
ED   32,90.00%,WRITE-IN,&nbsp,18,AD 44,2024-11-07_14:07:05.553054
ED   33,92.31%,Daniel Goldman,(Democratic),762,AD 44,2024-11-07_14:07:05.553054
ED   33,92.31%,Alexander Dodenhoff,(Republican),86,AD 44,2024-11-07_14:07:05.553054
ED   33,92.31%,Paul J. Briscoe,(Conservative),22,AD 44,2024-11-07_14:07:05.553054
ED   33,92.31%,WRITE-IN,&nbsp,22,AD 44,2024-11-07_14:07:05.553054
ED   34,90.00%,Daniel Goldman,(Democratic),442,AD 44,2024-11-07_14:07:05.553054
ED   34,90.00%,Alexander Dodenhoff,(Republican),37,AD 44,2024-11-07_14:07:05.553054
ED   34,90.00%,Paul J. Briscoe,(Conservative),14,AD 44,2024-11-07_14:07:05.553054
ED   34,90.00%,WRITE-IN,&nbsp,13,AD 44,2024-11-07_14:07:05.553054
ED   35,91.67%,Daniel Goldman,(Democratic),459,AD 44,2024-11-07_14:07:05.553054
ED   35,91.67%,Alexander Dodenhoff,(Republican),55,AD 44,2024-11-07_14:07:05.553054
ED   35,91.67%,Paul J. Briscoe,(Conservative),20,AD 44,2024-11-07_14:07:05.553054
ED   35,91.67%,WRITE-IN,&nbsp,14,AD 44,2024-11-07_14:07:05.553054
ED   36,91.67%,Daniel Goldman,(Democratic),780,AD 44,2024-11-07_14:07:05.553054
ED   36,91.67%,Alexander Dodenhoff,(Republican),117,AD 44,2024-11-07_14:07:05.553054
ED   36,91.67%,Paul J. Briscoe,(Conservative),40,AD 44,2024-11-07_14:07:05.553054
ED   36,91.67%,WRITE-IN,&nbsp,33,AD 44,2024-11-07_14:07:05.553054
ED   37,91.67%,Daniel Goldman,(Democratic),721,AD 44,2024-11-07_14:07:05.553054
ED   37,91.67%,Alexander Dodenhoff,(Republican),102,AD 44,2024-11-07_14:07:05.553054
ED   37,91.67%,Paul J. Briscoe,(Conservative),25,AD 44,2024-11-07_14:07:05.553054
ED   37,91.67%,WRITE-IN,&nbsp,29,AD 44,2024-11-07_14:07:05.553054
ED   38,91.67%,Daniel Goldman,(Democratic),774,AD 44,2024-11-07_14:07:05.553054
ED   38,91.67%,Alexander Dodenhoff,(Republican),94,AD 44,2024-11-07_14:07:05.553054
ED   38,91.67%,Paul J. Briscoe,(Conservative),26,AD 44,2024-11-07_14:07:05.553054
ED   38,91.67%,WRITE-IN,&nbsp,18,AD 44,2024-11-07_14:07:05.553054
ED   39,83.33%,Daniel Goldman,(Democratic),683,AD 44,2024-11-07_14:07:05.553054
ED   39,83.33%,Alexander Dodenhoff,(Republican),70,AD 44,2024-11-07_14:07:05.553054
ED   39,83.33%,Paul J. Briscoe,(Conservative),20,AD 44,2024-11-07_14:07:05.553054
ED   39,83.33%,WRITE-IN,&nbsp,17,AD 44,2024-11-07_14:07:05.553054
ED   40,91.67%,Daniel Goldman,(Democratic),485,AD 44,2024-11-07_14:07:05.553054
ED   40,91.67%,Alexander Dodenhoff,(Republican),80,AD 44,2024-11-07_14:07:05.553054
ED   40,91.67%,Paul J. Briscoe,(Conservative),17,AD 44,2024-11-07_14:07:05.553054
ED   40,91.67%,WRITE-IN,&nbsp,25,AD 44,2024-11-07_14:07:05.553054
ED   41,99.00%,Daniel Goldman,(Democratic),578,AD 44,2024-11-07_14:07:05.553054
ED   41,99.00%,Alexander Dodenhoff,(Republican),89,AD 44,2024-11-07_14:07:05.553054
ED   41,99.00%,Paul J. Briscoe,(Conservative),24,AD 44,2024-11-07_14:07:05.553054
ED   41,99.00%,WRITE-IN,&nbsp,19,AD 44,2024-11-07_14:07:05.553054
ED   42,99.00%,Daniel Goldman,(Democratic),173,AD 44,2024-11-07_14:07:05.553054
ED   42,99.00%,Alexander Dodenhoff,(Republican),120,AD 44,2024-11-07_14:07:05.553054
ED   42,99.00%,Paul J. Briscoe,(Conservative),21,AD 44,2024-11-07_14:07:05.553054
ED   42,99.00%,WRITE-IN,&nbsp,5,AD 44,2024-11-07_14:07:05.553054
ED   43,99.00%,Daniel Goldman,(Democratic),514,AD 44,2024-11-07_14:07:05.553054
ED   43,99.00%,Alexander Dodenhoff,(Republican),111,AD 44,2024-11-07_14:07:05.553054
ED   43,99.00%,Paul J. Briscoe,(Conservative),22,AD 44,2024-11-07_14:07:05.553054
ED   43,99.00%,WRITE-IN,&nbsp,22,AD 44,2024-11-07_14:07:05.553054
ED   44,99.00%,Daniel Goldman,(Democratic),238,AD 44,2024-11-07_14:07:05.553054
ED   44,99.00%,Alexander Dodenhoff,(Republican),109,AD 44,2024-11-07_14:07:05.553054
ED   44,99.00%,Paul J. Briscoe,(Conservative),27,AD 44,2024-11-07_14:07:05.553054
ED   44,99.00%,WRITE-IN,&nbsp,4,AD 44,2024-11-07_14:07:05.553054
ED   45,99.00%,Daniel Goldman,(Democratic),651,AD 44,2024-11-07_14:07:05.553054
ED   45,99.00%,Alexander Dodenhoff,(Republican),80,AD 44,2024-11-07_14:07:05.553054
ED   45,99.00%,Paul J. Briscoe,(Conservative),23,AD 44,2024-11-07_14:07:05.553054
ED   45,99.00%,WRITE-IN,&nbsp,17,AD 44,2024-11-07_14:07:05.553054
ED   54,99.00%,Daniel Goldman,(Democratic),577,AD 44,2024-11-07_14:07:05.553054
ED   54,99.00%,Alexander Dodenhoff,(Republican),45,AD 44,2024-11-07_14:07:05.553054
ED   54,99.00%,Paul J. Briscoe,(Conservative),15,AD 44,2024-11-07_14:07:05.553054
ED   54,99.00%,WRITE-IN,&nbsp,13,AD 44,2024-11-07_14:07:05.553054
ED   73,88.89%,Daniel Goldman,(Democratic),170,AD 44,2024-11-07_14:07:05.553054
ED   73,88.89%,Alexander Dodenhoff,(Republican),17,AD 44,2024-11-07_14:07:05.553054
ED   73,88.89%,Paul J. Briscoe,(Conservative),4,AD 44,2024-11-07_14:07:05.553054
ED   73,88.89%,WRITE-IN,&nbsp,10,AD 44,2024-11-07_14:07:05.553054
ED   76,99.00%,Daniel Goldman,(Democratic),247,AD 44,2024-11-07_14:07:05.553054
ED   76,99.00%,Alexander Dodenhoff,(Republican),83,AD 44,2024-11-07_14:07:05.553054
ED   76,99.00%,Paul J. Briscoe,(Conservative),18,AD 44,2024-11-07_14:07:05.553054
ED   76,99.00%,WRITE-IN,&nbsp,8,AD 44,2024-11-07_14:07:05.553054
ED   77,88.89%,Daniel Goldman,(Democratic),144,AD 44,2024-11-07_14:07:05.553054
ED   77,88.89%,Alexander Dodenhoff,(Republican),8,AD 44,2024-11-07_14:07:05.553054
ED   77,88.89%,Paul J. Briscoe,(Conservative),1,AD 44,2024-11-07_14:07:05.553054
ED   77,88.89%,WRITE-IN,&nbsp,6,AD 44,2024-11-07_14:07:05.553054
ED   81,99.00%,Daniel Goldman,(Democratic),0,AD 44,2024-11-07_14:07:05.553054
ED   81,99.00%,Alexander Dodenhoff,(Republican),0,AD 44,2024-11-07_14:07:05.553054
ED   81,99.00%,Paul J. Briscoe,(Conservative),0,AD 44,2024-11-07_14:07:05.553054
ED   81,99.00%,WRITE-IN,&nbsp,0,AD 44,2024-11-07_14:07:05.553054
Total,,Daniel Goldman,(Democratic),26472,AD 44,2024-11-07_14:07:05.553054
Total,,Alexander Dodenhoff,(Republican),2347,AD 44,2024-11-07_14:07:05.553054
Total,,Paul J. Briscoe,(Conservative),692,AD 44,2024-11-07_14:07:05.553054
Total,,WRITE-IN,&nbsp,891,AD 44,2024-11-07_14:07:05.553054
ED    1,99.00%,Daniel Goldman,(Democratic),65,AD 48,2024-11-07_14:07:05.553054
ED    1,99.00%,Alexander Dodenhoff,(Republican),114,AD 48,2024-11-07_14:07:05.553054
ED    1,99.00%,Paul J. Briscoe,(Conservative),11,AD 48,2024-11-07_14:07:05.553054
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 48,2024-11-07_14:07:05.553054
ED    2,99.00%,Daniel Goldman,(Democratic),153,AD 48,2024-11-07_14:07:05.553054
ED    2,99.00%,Alexander Dodenhoff,(Republican),251,AD 48,2024-11-07_14:07:05.553054
ED    2,99.00%,Paul J. Briscoe,(Conservative),29,AD 48,2024-11-07_14:07:05.553054
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 48,2024-11-07_14:07:05.553054
ED    4,99.00%,Daniel Goldman,(Democratic),208,AD 48,2024-11-07_14:07:05.553054
ED    4,99.00%,Alexander Dodenhoff,(Republican),347,AD 48,2024-11-07_14:07:05.553054
ED    4,99.00%,Paul J. Briscoe,(Conservative),49,AD 48,2024-11-07_14:07:05.553054
ED    4,99.00%,WRITE-IN,&nbsp,3,AD 48,2024-11-07_14:07:05.553054
ED    5,99.00%,Daniel Goldman,(Democratic),171,AD 48,2024-11-07_14:07:05.553054
ED    5,99.00%,Alexander Dodenhoff,(Republican),170,AD 48,2024-11-07_14:07:05.553054
ED    5,99.00%,Paul J. Briscoe,(Conservative),35,AD 48,2024-11-07_14:07:05.553054
ED    5,99.00%,WRITE-IN,&nbsp,3,AD 48,2024-11-07_14:07:05.553054
ED    6,99.00%,Daniel Goldman,(Democratic),276,AD 48,2024-11-07_14:07:05.553054
ED    6,99.00%,Alexander Dodenhoff,(Republican),349,AD 48,2024-11-07_14:07:05.553054
ED    6,99.00%,Paul J. Briscoe,(Conservative),68,AD 48,2024-11-07_14:07:05.553054
ED    6,99.00%,WRITE-IN,&nbsp,4,AD 48,2024-11-07_14:07:05.553054
ED    7,99.00%,Daniel Goldman,(Democratic),215,AD 48,2024-11-07_14:07:05.553054
ED    7,99.00%,Alexander Dodenhoff,(Republican),318,AD 48,2024-11-07_14:07:05.553054
ED    7,99.00%,Paul J. Briscoe,(Conservative),46,AD 48,2024-11-07_14:07:05.553054
ED    7,99.00%,WRITE-IN,&nbsp,3,AD 48,2024-11-07_14:07:05.553054
ED    8,99.00%,Daniel Goldman,(Democratic),216,AD 48,2024-11-07_14:07:05.553054
ED    8,99.00%,Alexander Dodenhoff,(Republican),282,AD 48,2024-11-07_14:07:05.553054
ED    8,99.00%,Paul J. Briscoe,(Conservative),40,AD 48,2024-11-07_14:07:05.553054
ED    8,99.00%,WRITE-IN,&nbsp,1,AD 48,2024-11-07_14:07:05.553054
ED    9,99.00%,Daniel Goldman,(Democratic),156,AD 48,2024-11-07_14:07:05.553054
ED    9,99.00%,Alexander Dodenhoff,(Republican),218,AD 48,2024-11-07_14:07:05.553054
ED    9,99.00%,Paul J. Briscoe,(Conservative),53,AD 48,2024-11-07_14:07:05.553054
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 48,2024-11-07_14:07:05.553054
ED   11,99.00%,Daniel Goldman,(Democratic),99,AD 48,2024-11-07_14:07:05.553054
ED   11,99.00%,Alexander Dodenhoff,(Republican),145,AD 48,2024-11-07_14:07:05.553054
ED   11,99.00%,Paul J. Briscoe,(Conservative),14,AD 48,2024-11-07_14:07:05.553054
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 48,2024-11-07_14:07:05.553054
ED   45,99.00%,Daniel Goldman,(Democratic),178,AD 48,2024-11-07_14:07:05.553054
ED   45,99.00%,Alexander Dodenhoff,(Republican),400,AD 48,2024-11-07_14:07:05.553054
ED   45,99.00%,Paul J. Briscoe,(Conservative),41,AD 48,2024-11-07_14:07:05.553054
ED   45,99.00%,WRITE-IN,&nbsp,6,AD 48,2024-11-07_14:07:05.553054
ED   46,99.00%,Daniel Goldman,(Democratic),157,AD 48,2024-11-07_14:07:05.553054
ED   46,99.00%,Alexander Dodenhoff,(Republican),340,AD 48,2024-11-07_14:07:05.553054
ED   46,99.00%,Paul J. Briscoe,(Conservative),55,AD 48,2024-11-07_14:07:05.553054
ED   46,99.00%,WRITE-IN,&nbsp,6,AD 48,2024-11-07_14:07:05.553054
ED   47,99.00%,Daniel Goldman,(Democratic),188,AD 48,2024-11-07_14:07:05.553054
ED   47,99.00%,Alexander Dodenhoff,(Republican),346,AD 48,2024-11-07_14:07:05.553054
ED   47,99.00%,Paul J. Briscoe,(Conservative),45,AD 48,2024-11-07_14:07:05.553054
ED   47,99.00%,WRITE-IN,&nbsp,4,AD 48,2024-11-07_14:07:05.553054
ED   48,99.00%,Daniel Goldman,(Democratic),211,AD 48,2024-11-07_14:07:05.553054
ED   48,99.00%,Alexander Dodenhoff,(Republican),290,AD 48,2024-11-07_14:07:05.553054
ED   48,99.00%,Paul J. Briscoe,(Conservative),42,AD 48,2024-11-07_14:07:05.553054
ED   48,99.00%,WRITE-IN,&nbsp,8,AD 48,2024-11-07_14:07:05.553054
ED   52,99.00%,Daniel Goldman,(Democratic),124,AD 48,2024-11-07_14:07:05.553054
ED   52,99.00%,Alexander Dodenhoff,(Republican),165,AD 48,2024-11-07_14:07:05.553054
ED   52,99.00%,Paul J. Briscoe,(Conservative),21,AD 48,2024-11-07_14:07:05.553054
ED   52,99.00%,WRITE-IN,&nbsp,2,AD 48,2024-11-07_14:07:05.553054
ED   57,99.00%,Daniel Goldman,(Democratic),50,AD 48,2024-11-07_14:07:05.553054
ED   57,99.00%,Alexander Dodenhoff,(Republican),65,AD 48,2024-11-07_14:07:05.553054
ED   57,99.00%,Paul J. Briscoe,(Conservative),21,AD 48,2024-11-07_14:07:05.553054
ED   57,99.00%,WRITE-IN,&nbsp,1,AD 48,2024-11-07_14:07:05.553054
Total,,Daniel Goldman,(Democratic),2467,AD 48,2024-11-07_14:07:05.553054
Total,,Alexander Dodenhoff,(Republican),3800,AD 48,2024-11-07_14:07:05.553054
Total,,Paul J. Briscoe,(Conservative),570,AD 48,2024-11-07_14:07:05.553054
Total,,WRITE-IN,&nbsp,44,AD 48,2024-11-07_14:07:05.553054
ED    1,99.00%,Daniel Goldman,(Democratic),0,AD 49,2024-11-07_14:07:05.553054
ED    1,99.00%,Alexander Dodenhoff,(Republican),2,AD 49,2024-11-07_14:07:05.553054
ED    1,99.00%,Paul J. Briscoe,(Conservative),0,AD 49,2024-11-07_14:07:05.553054
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 49,2024-11-07_14:07:05.553054
ED    2,99.00%,Daniel Goldman,(Democratic),39,AD 49,2024-11-07_14:07:05.553054
ED    2,99.00%,Alexander Dodenhoff,(Republican),24,AD 49,2024-11-07_14:07:05.553054
ED    2,99.00%,Paul J. Briscoe,(Conservative),2,AD 49,2024-11-07_14:07:05.553054
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 49,2024-11-07_14:07:05.553054
ED    3,99.00%,Daniel Goldman,(Democratic),31,AD 49,2024-11-07_14:07:05.553054
ED    3,99.00%,Alexander Dodenhoff,(Republican),14,AD 49,2024-11-07_14:07:05.553054
ED    3,99.00%,Paul J. Briscoe,(Conservative),11,AD 49,2024-11-07_14:07:05.553054
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 49,2024-11-07_14:07:05.553054
ED    4,99.00%,Daniel Goldman,(Democratic),121,AD 49,2024-11-07_14:07:05.553054
ED    4,99.00%,Alexander Dodenhoff,(Republican),82,AD 49,2024-11-07_14:07:05.553054
ED    4,99.00%,Paul J. Briscoe,(Conservative),9,AD 49,2024-11-07_14:07:05.553054
ED    4,99.00%,WRITE-IN,&nbsp,6,AD 49,2024-11-07_14:07:05.553054
ED    5,99.00%,Daniel Goldman,(Democratic),102,AD 49,2024-11-07_14:07:05.553054
ED    5,99.00%,Alexander Dodenhoff,(Republican),61,AD 49,2024-11-07_14:07:05.553054
ED    5,99.00%,Paul J. Briscoe,(Conservative),11,AD 49,2024-11-07_14:07:05.553054
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 49,2024-11-07_14:07:05.553054
ED    6,99.00%,Daniel Goldman,(Democratic),155,AD 49,2024-11-07_14:07:05.553054
ED    6,99.00%,Alexander Dodenhoff,(Republican),115,AD 49,2024-11-07_14:07:05.553054
ED    6,99.00%,Paul J. Briscoe,(Conservative),22,AD 49,2024-11-07_14:07:05.553054
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 49,2024-11-07_14:07:05.553054
ED    7,99.00%,Daniel Goldman,(Democratic),128,AD 49,2024-11-07_14:07:05.553054
ED    7,99.00%,Alexander Dodenhoff,(Republican),155,AD 49,2024-11-07_14:07:05.553054
ED    7,99.00%,Paul J. Briscoe,(Conservative),18,AD 49,2024-11-07_14:07:05.553054
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 49,2024-11-07_14:07:05.553054
ED    8,99.00%,Daniel Goldman,(Democratic),157,AD 49,2024-11-07_14:07:05.553054
ED    8,99.00%,Alexander Dodenhoff,(Republican),124,AD 49,2024-11-07_14:07:05.553054
ED    8,99.00%,Paul J. Briscoe,(Conservative),17,AD 49,2024-11-07_14:07:05.553054
