AD_num,reported,candidate,party,votes,scrape_time
AD   31,98.40%,Michael D. Sapraicone,(Conservative),434,2024-11-07_14:16:03.902758
AD   31,98.40%,Kirsten E. Gillibrand,(Working Families),1073,2024-11-07_14:16:03.902758
AD   31,98.40%,Diane Sare,(LaRouche),130,2024-11-07_14:16:03.902758
AD   31,98.40%,WRITE-IN,,72,2024-11-07_14:16:03.902758
AD   32,98.96%,Kirsten E. Gillibrand,(Democratic),28953,2024-11-07_14:16:03.902758
AD   32,98.96%,Michael D. Sapraicone,(Republican),4734,2024-11-07_14:16:03.902758
AD   32,98.96%,Michael D. Sapraicone,(Conservative),406,2024-11-07_14:16:03.902758
AD   32,98.96%,Kirsten E. Gillibrand,(Working Families),954,2024-11-07_14:16:03.902758
AD   32,98.96%,Diane Sare,(LaRouche),154,2024-11-07_14:16:03.902758
AD   32,98.96%,WRITE-IN,,77,2024-11-07_14:16:03.902758
AD   33,93.62%,Kirsten E. Gillibrand,(Democratic),34071,2024-11-07_14:16:03.902758
AD   33,93.62%,Michael D. Sapraicone,(Republican),7954,2024-11-07_14:16:03.902758
AD   33,93.62%,Michael D. Sapraicone,(Conservative),662,2024-11-07_14:16:03.902758
AD   33,93.62%,Kirsten E. Gillibrand,(Working Families),1199,2024-11-07_14:16:03.902758
AD   33,93.62%,Diane Sare,(LaRouche),273,2024-11-07_14:16:03.902758
AD   33,93.62%,WRITE-IN,,156,2024-11-07_14:16:03.902758
AD   34,93.88%,Kirsten E. Gillibrand,(Democratic),18788,2024-11-07_14:16:03.902758
AD   34,93.88%,Michael D. Sapraicone,(Republican),10951,2024-11-07_14:16:03.902758
AD   34,93.88%,Michael D. Sapraicone,(Conservative),735,2024-11-07_14:16:03.902758
AD   34,93.88%,Kirsten E. Gillibrand,(Working Families),3079,2024-11-07_14:16:03.902758
AD   34,93.88%,Diane Sare,(LaRouche),291,2024-11-07_14:16:03.902758
AD   34,93.88%,WRITE-IN,,151,2024-11-07_14:16:03.902758
AD   35,99.00%,Kirsten E. Gillibrand,(Democratic),14490,2024-11-07_14:16:03.902758
AD   35,99.00%,Michael D. Sapraicone,(Republican),9079,2024-11-07_14:16:03.902758
AD   35,99.00%,Michael D. Sapraicone,(Conservative),567,2024-11-07_14:16:03.902758
AD   35,99.00%,Kirsten E. Gillibrand,(Working Families),1046,2024-11-07_14:16:03.902758
AD   35,99.00%,Diane Sare,(LaRouche),153,2024-11-07_14:16:03.902758
AD   35,99.00%,WRITE-IN,,36,2024-11-07_14:16:03.902758
AD   36,99.00%,Kirsten E. Gillibrand,(Democratic),27563,2024-11-07_14:16:03.902758
AD   36,99.00%,Michael D. Sapraicone,(Republican),8926,2024-11-07_14:16:03.902758
AD   36,99.00%,Michael D. Sapraicone,(Conservative),726,2024-11-07_14:16:03.902758
AD   36,99.00%,Kirsten E. Gillibrand,(Working Families),5625,2024-11-07_14:16:03.902758
AD   36,99.00%,Diane Sare,(LaRouche),361,2024-11-07_14:16:03.902758
AD   36,99.00%,WRITE-IN,,229,2024-11-07_14:16:03.902758
AD   37,98.35%,Kirsten E. Gillibrand,(Democratic),23512,2024-11-07_14:16:03.902758
AD   37,98.35%,Michael D. Sapraicone,(Republican),11268,2024-11-07_14:16:03.902758
AD   37,98.35%,Michael D. Sapraicone,(Conservative),853,2024-11-07_14:16:03.902758
AD   37,98.35%,Kirsten E. Gillibrand,(Working Families),4804,2024-11-07_14:16:03.902758
AD   37,98.35%,Diane Sare,(LaRouche),334,2024-11-07_14:16:03.902758
AD   37,98.35%,WRITE-IN,,169,2024-11-07_14:16:03.902758
AD   38,97.73%,Kirsten E. Gillibrand,(Democratic),16203,2024-11-07_14:16:03.902758
AD   38,97.73%,Michael D. Sapraicone,(Republican),10566,2024-11-07_14:16:03.902758
AD   38,97.73%,Michael D. Sapraicone,(Conservative),889,2024-11-07_14:16:03.902758
AD   38,97.73%,Kirsten E. Gillibrand,(Working Families),2236,2024-11-07_14:16:03.902758
AD   38,97.73%,Diane Sare,(LaRouche),236,2024-11-07_14:16:03.902758
AD   38,97.73%,WRITE-IN,,102,2024-11-07_14:16:03.902758
AD   39,94.95%,Kirsten E. Gillibrand,(Democratic),14253,2024-11-07_14:16:03.902758
AD   39,94.95%,Michael D. Sapraicone,(Republican),9528,2024-11-07_14:16:03.902758
AD   39,94.95%,Michael D. Sapraicone,(Conservative),613,2024-11-07_14:16:03.902758
AD   39,94.95%,Kirsten E. Gillibrand,(Working Families),1968,2024-11-07_14:16:03.902758
AD   39,94.95%,Diane Sare,(LaRouche),176,2024-11-07_14:16:03.902758
AD   39,94.95%,WRITE-IN,,98,2024-11-07_14:16:03.902758
AD   40,96.83%,Kirsten E. Gillibrand,(Democratic),11472,2024-11-07_14:16:03.902758
AD   40,96.83%,Michael D. Sapraicone,(Republican),9887,2024-11-07_14:16:03.902758
AD   40,96.83%,Michael D. Sapraicone,(Conservative),615,2024-11-07_14:16:03.902758
AD   40,96.83%,Kirsten E. Gillibrand,(Working Families),809,2024-11-07_14:16:03.902758
AD   40,96.83%,Diane Sare,(LaRouche),142,2024-11-07_14:16:03.902758
AD   40,96.83%,WRITE-IN,,51,2024-11-07_14:16:03.902758
AD   41,96.83%,Kirsten E. Gillibrand,(Democratic),18917,2024-11-07_14:16:03.902758
AD   41,96.83%,Michael D. Sapraicone,(Republican),17300,2024-11-07_14:16:03.902758
AD   41,96.83%,Michael D. Sapraicone,(Conservative),1343,2024-11-07_14:16:03.902758
AD   41,96.83%,Kirsten E. Gillibrand,(Working Families),1102,2024-11-07_14:16:03.902758
AD   41,96.83%,Diane Sare,(LaRouche),212,2024-11-07_14:16:03.902758
AD   41,96.83%,WRITE-IN,,118,2024-11-07_14:16:03.902758
AD   42,97.00%,Kirsten E. Gillibrand,(Democratic),29022,2024-11-07_14:16:03.902758
AD   42,97.00%,Michael D. Sapraicone,(Republican),5016,2024-11-07_14:16:03.902758
AD   42,97.00%,Michael D. Sapraicone,(Conservative),537,2024-11-07_14:16:03.902758
AD   42,97.00%,Kirsten E. Gillibrand,(Working Families),3544,2024-11-07_14:16:03.902758
AD   42,97.00%,Diane Sare,(LaRouche),213,2024-11-07_14:16:03.902758
AD   42,97.00%,WRITE-IN,,198,2024-11-07_14:16:03.902758
AD   43,99.00%,Kirsten E. Gillibrand,(Democratic),34979,2024-11-07_14:16:03.902758
AD   43,99.00%,Michael D. Sapraicone,(Republican),4534,2024-11-07_14:16:03.902758
AD   43,99.00%,Michael D. Sapraicone,(Conservative),586,2024-11-07_14:16:03.902758
AD   43,99.00%,Kirsten E. Gillibrand,(Working Families),5619,2024-11-07_14:16:03.902758
AD   43,99.00%,Diane Sare,(LaRouche),308,2024-11-07_14:16:03.902758
AD   43,99.00%,WRITE-IN,,228,2024-11-07_14:16:03.902758
AD   44,96.67%,Kirsten E. Gillibrand,(Democratic),33821,2024-11-07_14:16:03.902758
AD   44,96.67%,Michael D. Sapraicone,(Republican),6988,2024-11-07_14:16:03.902758
AD   44,96.67%,Michael D. Sapraicone,(Conservative),786,2024-11-07_14:16:03.902758
AD   44,96.67%,Kirsten E. Gillibrand,(Working Families),9389,2024-11-07_14:16:03.902758
AD   44,96.67%,Diane Sare,(LaRouche),387,2024-11-07_14:16:03.902758
AD   44,96.67%,WRITE-IN,,419,2024-11-07_14:16:03.902758
AD   45,98.92%,Kirsten E. Gillibrand,(Democratic),7743,2024-11-07_14:16:03.902758
AD   45,98.92%,Michael D. Sapraicone,(Republican),19587,2024-11-07_14:16:03.902758
AD   45,98.92%,Michael D. Sapraicone,(Conservative),1487,2024-11-07_14:16:03.902758
AD   45,98.92%,Kirsten E. Gillibrand,(Working Families),679,2024-11-07_14:16:03.902758
AD   45,98.92%,Diane Sare,(LaRouche),170,2024-11-07_14:16:03.902758
AD   45,98.92%,WRITE-IN,,69,2024-11-07_14:16:03.902758
AD   46,95.08%,Kirsten E. Gillibrand,(Democratic),16693,2024-11-07_14:16:03.902758
AD   46,95.08%,Michael D. Sapraicone,(Republican),18060,2024-11-07_14:16:03.902758
AD   46,95.08%,Michael D. Sapraicone,(Conservative),1292,2024-11-07_14:16:03.902758
AD   46,95.08%,Kirsten E. Gillibrand,(Working Families),1588,2024-11-07_14:16:03.902758
AD   46,95.08%,Diane Sare,(LaRouche),305,2024-11-07_14:16:03.902758
AD   46,95.08%,WRITE-IN,,132,2024-11-07_14:16:03.902758
AD   47,99.00%,Kirsten E. Gillibrand,(Democratic),10044,2024-11-07_14:16:03.902758
AD   47,99.00%,Michael D. Sapraicone,(Republican),13363,2024-11-07_14:16:03.902758
AD   47,99.00%,Michael D. Sapraicone,(Conservative),881,2024-11-07_14:16:03.902758
AD   47,99.00%,Kirsten E. Gillibrand,(Working Families),957,2024-11-07_14:16:03.902758
AD   47,99.00%,Diane Sare,(LaRouche),224,2024-11-07_14:16:03.902758
AD   47,99.00%,WRITE-IN,,85,2024-11-07_14:16:03.902758
AD   48,98.78%,Kirsten E. Gillibrand,(Democratic),6055,2024-11-07_14:16:03.902758
AD   48,98.78%,Michael D. Sapraicone,(Republican),18204,2024-11-07_14:16:03.902758
AD   48,98.78%,Michael D. Sapraicone,(Conservative),2015,2024-11-07_14:16:03.902758
AD   48,98.78%,Kirsten E. Gillibrand,(Working Families),537,2024-11-07_14:16:03.902758
AD   48,98.78%,Diane Sare,(LaRouche),128,2024-11-07_14:16:03.902758
AD   48,98.78%,WRITE-IN,,171,2024-11-07_14:16:03.902758
AD   49,98.75%,Kirsten E. Gillibrand,(Democratic),8095,2024-11-07_14:16:03.902758
AD   49,98.75%,Michael D. Sapraicone,(Republican),9842,2024-11-07_14:16:03.902758
AD   49,98.75%,Michael D. Sapraicone,(Conservative),672,2024-11-07_14:16:03.902758
AD   49,98.75%,Kirsten E. Gillibrand,(Working Families),858,2024-11-07_14:16:03.902758
AD   49,98.75%,Diane Sare,(LaRouche),185,2024-11-07_14:16:03.902758
AD   49,98.75%,WRITE-IN,,77,2024-11-07_14:16:03.902758
AD   50,99.00%,Kirsten E. Gillibrand,(Democratic),27633,2024-11-07_14:16:03.902758
AD   50,99.00%,Michael D. Sapraicone,(Republican),7932,2024-11-07_14:16:03.902758
AD   50,99.00%,Michael D. Sapraicone,(Conservative),717,2024-11-07_14:16:03.902758
AD   50,99.00%,Kirsten E. Gillibrand,(Working Families),5451,2024-11-07_14:16:03.902758
AD   50,99.00%,Diane Sare,(LaRouche),272,2024-11-07_14:16:03.902758
AD   50,99.00%,WRITE-IN,,169,2024-11-07_14:16:03.902758
AD   51,95.79%,Kirsten E. Gillibrand,(Democratic),16521,2024-11-07_14:16:03.902758
AD   51,95.79%,Michael D. Sapraicone,(Republican),5342,2024-11-07_14:16:03.902758
AD   51,95.79%,Michael D. Sapraicone,(Conservative),511,2024-11-07_14:16:03.902758
AD   51,95.79%,Kirsten E. Gillibrand,(Working Families),3863,2024-11-07_14:16:03.902758
AD   51,95.79%,Diane Sare,(LaRouche),233,2024-11-07_14:16:03.902758
AD   51,95.79%,WRITE-IN,,170,2024-11-07_14:16:03.902758
AD   52,99.00%,Kirsten E. Gillibrand,(Democratic),48030,2024-11-07_14:16:03.902758
AD   52,99.00%,Michael D. Sapraicone,(Republican),4652,2024-11-07_14:16:03.902758
AD   52,99.00%,Michael D. Sapraicone,(Conservative),531,2024-11-07_14:16:03.902758
AD   52,99.00%,Kirsten E. Gillibrand,(Working Families),9047,2024-11-07_14:16:03.902758
AD   52,99.00%,Diane Sare,(LaRouche),302,2024-11-07_14:16:03.902758
AD   52,99.00%,WRITE-IN,,304,2024-11-07_14:16:03.902758
AD   53,99.00%,Kirsten E. Gillibrand,(Democratic),24935,2024-11-07_14:16:03.902758
AD   53,99.00%,Michael D. Sapraicone,(Republican),5053,2024-11-07_14:16:03.902758
AD   53,99.00%,Michael D. Sapraicone,(Conservative),529,2024-11-07_14:16:03.902758
AD   53,99.00%,Kirsten E. Gillibrand,(Working Families),5274,2024-11-07_14:16:03.902758
AD   53,99.00%,Diane Sare,(LaRouche),378,2024-11-07_14:16:03.902758
AD   53,99.00%,WRITE-IN,,162,2024-11-07_14:16:03.902758
AD   54,97.83%,Kirsten E. Gillibrand,(Democratic),18156,2024-11-07_14:16:03.902758
AD   54,97.83%,Michael D. Sapraicone,(Republican),4578,2024-11-07_14:16:03.902758
AD   54,97.83%,Michael D. Sapraicone,(Conservative),527,2024-11-07_14:16:03.902758
AD   54,97.83%,Kirsten E. Gillibrand,(Working Families),2271,2024-11-07_14:16:03.902758
AD   54,97.83%,Diane Sare,(LaRouche),246,2024-11-07_14:16:03.902758
AD   54,97.83%,WRITE-IN,,131,2024-11-07_14:16:03.902758
AD   55,98.96%,Kirsten E. Gillibrand,(Democratic),25118,2024-11-07_14:16:03.902758
AD   55,98.96%,Michael D. Sapraicone,(Republican),1932,2024-11-07_14:16:03.902758
AD   55,98.96%,Michael D. Sapraicone,(Conservative),309,2024-11-07_14:16:03.902758
AD   55,98.96%,Kirsten E. Gillibrand,(Working Families),1627,2024-11-07_14:16:03.902758
AD   55,98.96%,Diane Sare,(LaRouche),173,2024-11-07_14:16:03.902758
AD   55,98.96%,WRITE-IN,,66,2024-11-07_14:16:03.902758
AD   56,98.15%,Kirsten E. Gillibrand,(Democratic),31396,2024-11-07_14:16:03.902758
AD   56,98.15%,Michael D. Sapraicone,(Republican),2364,2024-11-07_14:16:03.902758
AD   56,98.15%,Michael D. Sapraicone,(Conservative),375,2024-11-07_14:16:03.902758
AD   56,98.15%,Kirsten E. Gillibrand,(Working Families),5659,2024-11-07_14:16:03.902758
AD   56,98.15%,Diane Sare,(LaRouche),350,2024-11-07_14:16:03.902758
AD   56,98.15%,WRITE-IN,,221,2024-11-07_14:16:03.902758
AD   57,98.46%,Kirsten E. Gillibrand,(Democratic),37574,2024-11-07_14:16:03.902758
AD   57,98.46%,Michael D. Sapraicone,(Republican),2837,2024-11-07_14:16:03.902758
AD   57,98.46%,Michael D. Sapraicone,(Conservative),386,2024-11-07_14:16:03.902758
AD   57,98.46%,Kirsten E. Gillibrand,(Working Families),8766,2024-11-07_14:16:03.902758
AD   57,98.46%,Diane Sare,(LaRouche),373,2024-11-07_14:16:03.902758
AD   57,98.46%,WRITE-IN,,253,2024-11-07_14:16:03.902758
AD   58,98.47%,Kirsten E. Gillibrand,(Democratic),34121,2024-11-07_14:16:03.902758
AD   58,98.47%,Michael D. Sapraicone,(Republican),1930,2024-11-07_14:16:03.902758
AD   58,98.47%,Michael D. Sapraicone,(Conservative),357,2024-11-07_14:16:03.902758
AD   58,98.47%,Kirsten E. Gillibrand,(Working Families),909,2024-11-07_14:16:03.902758
AD   58,98.47%,Diane Sare,(LaRouche),102,2024-11-07_14:16:03.902758
AD   58,98.47%,WRITE-IN,,50,2024-11-07_14:16:03.902758
AD   59,98.17%,Kirsten E. Gillibrand,(Democratic),28193,2024-11-07_14:16:03.902758
AD   59,98.17%,Michael D. Sapraicone,(Republican),11422,2024-11-07_14:16:03.902758
AD   59,98.17%,Michael D. Sapraicone,(Conservative),1090,2024-11-07_14:16:03.902758
AD   59,98.17%,Kirsten E. Gillibrand,(Working Families),1101,2024-11-07_14:16:03.902758
AD   59,98.17%,Diane Sare,(LaRouche),140,2024-11-07_14:16:03.902758
AD   59,98.17%,WRITE-IN,,55,2024-11-07_14:16:03.902758
AD   60,96.30%,Kirsten E. Gillibrand,(Democratic),27093,2024-11-07_14:16:03.902758
AD   60,96.30%,Michael D. Sapraicone,(Republican),2767,2024-11-07_14:16:03.902758
AD   60,96.30%,Michael D. Sapraicone,(Conservative),378,2024-11-07_14:16:03.902758
AD   60,96.30%,Kirsten E. Gillibrand,(Working Families),962,2024-11-07_14:16:03.902758
AD   60,96.30%,Diane Sare,(LaRouche),132,2024-11-07_14:16:03.902758
AD   60,96.30%,WRITE-IN,,43,2024-11-07_14:16:03.902758
AD   61,96.27%,Kirsten E. Gillibrand,(Democratic),25308,2024-11-07_14:16:03.902758
AD   61,96.27%,Michael D. Sapraicone,(Republican),12606,2024-11-07_14:16:03.902758
AD   61,96.27%,Michael D. Sapraicone,(Conservative),1141,2024-11-07_14:16:03.902758
AD   61,96.27%,Kirsten E. Gillibrand,(Working Families),1855,2024-11-07_14:16:03.902758
AD   61,96.27%,Diane Sare,(LaRouche),314,2024-11-07_14:16:03.902758
AD   61,96.27%,WRITE-IN,,129,2024-11-07_14:16:03.902758
AD   62,99.00%,Kirsten E. Gillibrand,(Democratic),13619,2024-11-07_14:16:03.902758
AD   62,99.00%,Michael D. Sapraicone,(Republican),46057,2024-11-07_14:16:03.902758
AD   62,99.00%,Michael D. Sapraicone,(Conservative),2862,2024-11-07_14:16:03.902758
AD   62,99.00%,Kirsten E. Gillibrand,(Working Families),1180,2024-11-07_14:16:03.902758
AD   62,99.00%,Diane Sare,(LaRouche),143,2024-11-07_14:16:03.902758
AD   62,99.00%,WRITE-IN,,107,2024-11-07_14:16:03.902758
AD   63,99.00%,Kirsten E. Gillibrand,(Democratic),20204,2024-11-07_14:16:03.902758
AD   63,99.00%,Michael D. Sapraicone,(Republican),25130,2024-11-07_14:16:03.902758
AD   63,99.00%,Michael D. Sapraicone,(Conservative),1963,2024-11-07_14:16:03.902758
AD   63,99.00%,Kirsten E. Gillibrand,(Working Families),1551,2024-11-07_14:16:03.902758
AD   63,99.00%,Diane Sare,(LaRouche),275,2024-11-07_14:16:03.902758
AD   63,99.00%,WRITE-IN,,204,2024-11-07_14:16:03.902758
AD   64,97.83%,Kirsten E. Gillibrand,(Democratic),16447,2024-11-07_14:16:03.902758
AD   64,97.83%,Michael D. Sapraicone,(Republican),30163,2024-11-07_14:16:03.902758
AD   64,97.83%,Michael D. Sapraicone,(Conservative),2217,2024-11-07_14:16:03.902758
AD   64,97.83%,Kirsten E. Gillibrand,(Working Families),1765,2024-11-07_14:16:03.902758
AD   64,97.83%,Diane Sare,(LaRouche),379,2024-11-07_14:16:03.902758
AD   64,97.83%,WRITE-IN,,197,2024-11-07_14:16:03.902758
AD   65,97.17%,Kirsten E. Gillibrand,(Democratic),26918,2024-11-07_14:16:03.902758
AD   65,97.17%,Michael D. Sapraicone,(Republican),7611,2024-11-07_14:16:03.902758
AD   65,97.17%,Michael D. Sapraicone,(Conservative),567,2024-11-07_14:16:03.902758
AD   65,97.17%,Kirsten E. Gillibrand,(Working Families),2867,2024-11-07_14:16:03.902758
AD   65,97.17%,Diane Sare,(LaRouche),284,2024-11-07_14:16:03.902758
AD   65,97.17%,WRITE-IN,,128,2024-11-07_14:16:03.902758
AD   66,99.00%,Kirsten E. Gillibrand,(Democratic),41237,2024-11-07_14:16:03.902758
AD   66,99.00%,Michael D. Sapraicone,(Republican),7686,2024-11-07_14:16:03.902758
AD   66,99.00%,Michael D. Sapraicone,(Conservative),539,2024-11-07_14:16:03.902758
AD   66,99.00%,Kirsten E. Gillibrand,(Working Families),3327,2024-11-07_14:16:03.902758
AD   66,99.00%,Diane Sare,(LaRouche),232,2024-11-07_14:16:03.902758
AD   66,99.00%,WRITE-IN,,144,2024-11-07_14:16:03.902758
AD   67,98.10%,Kirsten E. Gillibrand,(Democratic),45523,2024-11-07_14:16:03.902758
AD   67,98.10%,Michael D. Sapraicone,(Republican),8073,2024-11-07_14:16:03.902758
AD   67,98.10%,Michael D. Sapraicone,(Conservative),551,2024-11-07_14:16:03.902758
AD   67,98.10%,Kirsten E. Gillibrand,(Working Families),3076,2024-11-07_14:16:03.902758
AD   67,98.10%,Diane Sare,(LaRouche),273,2024-11-07_14:16:03.902758
AD   67,98.10%,WRITE-IN,,163,2024-11-07_14:16:03.902758
AD   68,96.04%,Kirsten E. Gillibrand,(Democratic),27205,2024-11-07_14:16:03.902758
AD   68,96.04%,Michael D. Sapraicone,(Republican),4900,2024-11-07_14:16:03.902758
AD   68,96.04%,Michael D. Sapraicone,(Conservative),492,2024-11-07_14:16:03.902758
AD   68,96.04%,Kirsten E. Gillibrand,(Working Families),2276,2024-11-07_14:16:03.902758
AD   68,96.04%,Diane Sare,(LaRouche),309,2024-11-07_14:16:03.902758
AD   68,96.04%,WRITE-IN,,99,2024-11-07_14:16:03.902758
AD   69,94.51%,Kirsten E. Gillibrand,(Democratic),43273,2024-11-07_14:16:03.902758
AD   69,94.51%,Michael D. Sapraicone,(Republican),5182,2024-11-07_14:16:03.902758
AD   69,94.51%,Michael D. Sapraicone,(Conservative),443,2024-11-07_14:16:03.902758
AD   69,94.51%,Kirsten E. Gillibrand,(Working Families),4676,2024-11-07_14:16:03.902758
AD   69,94.51%,Diane Sare,(LaRouche),303,2024-11-07_14:16:03.902758
AD   69,94.51%,WRITE-IN,,181,2024-11-07_14:16:03.902758
AD   70,98.08%,Kirsten E. Gillibrand,(Democratic),36778,2024-11-07_14:16:03.902758
AD   70,98.08%,Michael D. Sapraicone,(Republican),3532,2024-11-07_14:16:03.902758
AD   70,98.08%,Michael D. Sapraicone,(Conservative),389,2024-11-07_14:16:03.902758
AD   70,98.08%,Kirsten E. Gillibrand,(Working Families),3905,2024-11-07_14:16:03.902758
AD   70,98.08%,Diane Sare,(LaRouche),375,2024-11-07_14:16:03.902758
AD   70,98.08%,WRITE-IN,,152,2024-11-07_14:16:03.902758
AD   71,98.23%,Kirsten E. Gillibrand,(Democratic),31420,2024-11-07_14:16:03.902758
AD   71,98.23%,Michael D. Sapraicone,(Republican),4860,2024-11-07_14:16:03.902758
AD   71,98.23%,Michael D. Sapraicone,(Conservative),443,2024-11-07_14:16:03.902758
AD   71,98.23%,Kirsten E. Gillibrand,(Working Families),4222,2024-11-07_14:16:03.902758
AD   71,98.23%,Diane Sare,(LaRouche),319,2024-11-07_14:16:03.902758
AD   71,98.23%,WRITE-IN,,130,2024-11-07_14:16:03.902758
AD   72,94.57%,Kirsten E. Gillibrand,(Democratic),22642,2024-11-07_14:16:03.902758
AD   72,94.57%,Michael D. Sapraicone,(Republican),7088,2024-11-07_14:16:03.902758
AD   72,94.57%,Michael D. Sapraicone,(Conservative),553,2024-11-07_14:16:03.902758
AD   72,94.57%,Kirsten E. Gillibrand,(Working Families),2767,2024-11-07_14:16:03.902758
AD   72,94.57%,Diane Sare,(LaRouche),265,2024-11-07_14:16:03.902758
AD   72,94.57%,WRITE-IN,,89,2024-11-07_14:16:03.902758
AD   73,97.20%,Kirsten E. Gillibrand,(Democratic),40403,2024-11-07_14:16:03.902758
AD   73,97.20%,Michael D. Sapraicone,(Republican),13007,2024-11-07_14:16:03.902758
AD   73,97.20%,Michael D. Sapraicone,(Conservative),754,2024-11-07_14:16:03.902758
AD   73,97.20%,Kirsten E. Gillibrand,(Working Families),1571,2024-11-07_14:16:03.902758
AD   73,97.20%,Diane Sare,(LaRouche),170,2024-11-07_14:16:03.902758
AD   73,97.20%,WRITE-IN,,108,2024-11-07_14:16:03.902758
AD   74,99.00%,Kirsten E. Gillibrand,(Democratic),36564,2024-11-07_14:16:03.902758
AD   74,99.00%,Michael D. Sapraicone,(Republican),7798,2024-11-07_14:16:03.902758
AD   74,99.00%,Michael D. Sapraicone,(Conservative),650,2024-11-07_14:16:03.902758
AD   74,99.00%,Kirsten E. Gillibrand,(Working Families),3489,2024-11-07_14:16:03.902758
