ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    3,99.00%,Allison R. Greenfield,(Democratic),640,AD 65,2024-11-13_13:12:53.889229
ED    3,99.00%,Harold E. Bahr,(Democratic),564,AD 65,2024-11-13_13:12:53.889229
ED    3,99.00%,Elizabeth Y. Shamahs,(Democratic),588,AD 65,2024-11-13_13:12:53.889229
ED    3,99.00%,Crystal Villasenor,(Democratic),574,AD 65,2024-11-13_13:12:53.889229
ED    3,99.00%,WRITE-IN,&nbsp,44,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Louis L. Nock,(Democratic),497,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Malaika Scott-McLaughlin,(Democratic),515,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Allison R. Greenfield,(Democratic),531,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Harold E. Bahr,(Democratic),484,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Elizabeth Y. Shamahs,(Democratic),499,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,Crystal Villasenor,(Democratic),496,AD 65,2024-11-13_13:12:53.889229
ED    4,99.00%,WRITE-IN,&nbsp,33,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Louis L. Nock,(Democratic),391,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Malaika Scott-McLaughlin,(Democratic),419,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Allison R. Greenfield,(Democratic),427,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Harold E. Bahr,(Democratic),377,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Elizabeth Y. Shamahs,(Democratic),384,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,Crystal Villasenor,(Democratic),384,AD 65,2024-11-13_13:12:53.889229
ED    5,99.00%,WRITE-IN,&nbsp,37,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Louis L. Nock,(Democratic),388,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Malaika Scott-McLaughlin,(Democratic),410,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Allison R. Greenfield,(Democratic),427,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Harold E. Bahr,(Democratic),362,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Elizabeth Y. Shamahs,(Democratic),371,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,Crystal Villasenor,(Democratic),376,AD 65,2024-11-13_13:12:53.889229
ED    6,99.00%,WRITE-IN,&nbsp,9,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Louis L. Nock,(Democratic),429,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Malaika Scott-McLaughlin,(Democratic),444,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Allison R. Greenfield,(Democratic),483,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Harold E. Bahr,(Democratic),421,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Elizabeth Y. Shamahs,(Democratic),436,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,Crystal Villasenor,(Democratic),426,AD 65,2024-11-13_13:12:53.889229
ED    7,99.00%,WRITE-IN,&nbsp,29,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Louis L. Nock,(Democratic),319,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Malaika Scott-McLaughlin,(Democratic),329,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Allison R. Greenfield,(Democratic),341,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Harold E. Bahr,(Democratic),308,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Elizabeth Y. Shamahs,(Democratic),312,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,Crystal Villasenor,(Democratic),303,AD 65,2024-11-13_13:12:53.889229
ED    8,99.00%,WRITE-IN,&nbsp,25,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Louis L. Nock,(Democratic),480,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Malaika Scott-McLaughlin,(Democratic),508,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Allison R. Greenfield,(Democratic),522,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Harold E. Bahr,(Democratic),453,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Elizabeth Y. Shamahs,(Democratic),465,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,Crystal Villasenor,(Democratic),472,AD 65,2024-11-13_13:12:53.889229
ED    9,99.00%,WRITE-IN,&nbsp,21,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Louis L. Nock,(Democratic),441,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Malaika Scott-McLaughlin,(Democratic),479,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Allison R. Greenfield,(Democratic),479,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Harold E. Bahr,(Democratic),431,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Elizabeth Y. Shamahs,(Democratic),440,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,Crystal Villasenor,(Democratic),425,AD 65,2024-11-13_13:12:53.889229
ED   10,99.00%,WRITE-IN,&nbsp,22,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Louis L. Nock,(Democratic),191,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Malaika Scott-McLaughlin,(Democratic),220,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Allison R. Greenfield,(Democratic),212,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Harold E. Bahr,(Democratic),188,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Elizabeth Y. Shamahs,(Democratic),194,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,Crystal Villasenor,(Democratic),197,AD 65,2024-11-13_13:12:53.889229
ED   11,99.00%,WRITE-IN,&nbsp,26,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Louis L. Nock,(Democratic),157,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Malaika Scott-McLaughlin,(Democratic),163,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Allison R. Greenfield,(Democratic),169,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Harold E. Bahr,(Democratic),132,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Elizabeth Y. Shamahs,(Democratic),126,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,Crystal Villasenor,(Democratic),138,AD 65,2024-11-13_13:12:53.889229
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Louis L. Nock,(Democratic),270,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Malaika Scott-McLaughlin,(Democratic),324,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Allison R. Greenfield,(Democratic),303,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Harold E. Bahr,(Democratic),259,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Elizabeth Y. Shamahs,(Democratic),283,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,Crystal Villasenor,(Democratic),268,AD 65,2024-11-13_13:12:53.889229
ED   13,99.00%,WRITE-IN,&nbsp,19,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Louis L. Nock,(Democratic),147,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Malaika Scott-McLaughlin,(Democratic),164,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Allison R. Greenfield,(Democratic),150,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Harold E. Bahr,(Democratic),135,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Elizabeth Y. Shamahs,(Democratic),140,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,Crystal Villasenor,(Democratic),141,AD 65,2024-11-13_13:12:53.889229
ED   14,99.00%,WRITE-IN,&nbsp,10,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Louis L. Nock,(Democratic),204,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Malaika Scott-McLaughlin,(Democratic),211,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Allison R. Greenfield,(Democratic),204,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Harold E. Bahr,(Democratic),196,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Elizabeth Y. Shamahs,(Democratic),196,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,Crystal Villasenor,(Democratic),191,AD 65,2024-11-13_13:12:53.889229
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Louis L. Nock,(Democratic),161,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Malaika Scott-McLaughlin,(Democratic),158,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Allison R. Greenfield,(Democratic),168,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Harold E. Bahr,(Democratic),144,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Elizabeth Y. Shamahs,(Democratic),149,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,Crystal Villasenor,(Democratic),138,AD 65,2024-11-13_13:12:53.889229
ED   16,99.00%,WRITE-IN,&nbsp,10,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Louis L. Nock,(Democratic),213,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Malaika Scott-McLaughlin,(Democratic),223,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Allison R. Greenfield,(Democratic),222,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Harold E. Bahr,(Democratic),207,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Elizabeth Y. Shamahs,(Democratic),207,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,Crystal Villasenor,(Democratic),212,AD 65,2024-11-13_13:12:53.889229
ED   17,99.00%,WRITE-IN,&nbsp,11,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Louis L. Nock,(Democratic),175,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Malaika Scott-McLaughlin,(Democratic),196,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Allison R. Greenfield,(Democratic),201,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Harold E. Bahr,(Democratic),148,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Elizabeth Y. Shamahs,(Democratic),165,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,Crystal Villasenor,(Democratic),156,AD 65,2024-11-13_13:12:53.889229
ED   18,99.00%,WRITE-IN,&nbsp,7,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Louis L. Nock,(Democratic),321,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Malaika Scott-McLaughlin,(Democratic),348,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Allison R. Greenfield,(Democratic),325,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Harold E. Bahr,(Democratic),285,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Elizabeth Y. Shamahs,(Democratic),315,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,Crystal Villasenor,(Democratic),297,AD 65,2024-11-13_13:12:53.889229
ED   19,99.00%,WRITE-IN,&nbsp,13,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Louis L. Nock,(Democratic),251,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Malaika Scott-McLaughlin,(Democratic),251,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Allison R. Greenfield,(Democratic),255,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Harold E. Bahr,(Democratic),233,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Elizabeth Y. Shamahs,(Democratic),241,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,Crystal Villasenor,(Democratic),239,AD 65,2024-11-13_13:12:53.889229
ED   20,99.00%,WRITE-IN,&nbsp,18,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Louis L. Nock,(Democratic),265,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Malaika Scott-McLaughlin,(Democratic),270,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Allison R. Greenfield,(Democratic),276,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Harold E. Bahr,(Democratic),251,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Elizabeth Y. Shamahs,(Democratic),258,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,Crystal Villasenor,(Democratic),248,AD 65,2024-11-13_13:12:53.889229
ED   21,99.00%,WRITE-IN,&nbsp,38,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Louis L. Nock,(Democratic),219,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Malaika Scott-McLaughlin,(Democratic),217,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Allison R. Greenfield,(Democratic),241,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Harold E. Bahr,(Democratic),207,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Elizabeth Y. Shamahs,(Democratic),210,AD 65,2024-11-13_13:12:53.889229
ED   22,99.00%,Crystal Villasenor,(Democratic),212,AD 65,2024-11-13_13:12:53.889229
