ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   27,99.00%,Jenifer Rajkumar,(Democratic),178,AD 38,2024-11-07_14:18:29.197064
ED   27,99.00%,WRITE-IN,&nbsp,5,AD 38,2024-11-07_14:18:29.197064
ED   28,99.00%,Jenifer Rajkumar,(Democratic),528,AD 38,2024-11-07_14:18:29.197064
ED   28,99.00%,WRITE-IN,&nbsp,19,AD 38,2024-11-07_14:18:29.197064
ED   29,99.00%,Jenifer Rajkumar,(Democratic),408,AD 38,2024-11-07_14:18:29.197064
ED   29,99.00%,WRITE-IN,&nbsp,8,AD 38,2024-11-07_14:18:29.197064
ED   30,99.00%,Jenifer Rajkumar,(Democratic),546,AD 38,2024-11-07_14:18:29.197064
ED   30,99.00%,WRITE-IN,&nbsp,9,AD 38,2024-11-07_14:18:29.197064
ED   31,99.00%,Jenifer Rajkumar,(Democratic),267,AD 38,2024-11-07_14:18:29.197064
ED   31,99.00%,WRITE-IN,&nbsp,3,AD 38,2024-11-07_14:18:29.197064
ED   32,99.00%,Jenifer Rajkumar,(Democratic),574,AD 38,2024-11-07_14:18:29.197064
ED   32,99.00%,WRITE-IN,&nbsp,18,AD 38,2024-11-07_14:18:29.197064
ED   33,99.00%,Jenifer Rajkumar,(Democratic),547,AD 38,2024-11-07_14:18:29.197064
ED   33,99.00%,WRITE-IN,&nbsp,12,AD 38,2024-11-07_14:18:29.197064
ED   34,99.00%,Jenifer Rajkumar,(Democratic),537,AD 38,2024-11-07_14:18:29.197064
ED   34,99.00%,WRITE-IN,&nbsp,14,AD 38,2024-11-07_14:18:29.197064
ED   35,99.00%,Jenifer Rajkumar,(Democratic),472,AD 38,2024-11-07_14:18:29.197064
ED   35,99.00%,WRITE-IN,&nbsp,6,AD 38,2024-11-07_14:18:29.197064
ED   36,99.00%,Jenifer Rajkumar,(Democratic),418,AD 38,2024-11-07_14:18:29.197064
ED   36,99.00%,WRITE-IN,&nbsp,13,AD 38,2024-11-07_14:18:29.197064
ED   37,99.00%,Jenifer Rajkumar,(Democratic),466,AD 38,2024-11-07_14:18:29.197064
ED   37,99.00%,WRITE-IN,&nbsp,15,AD 38,2024-11-07_14:18:29.197064
ED   38,99.00%,Jenifer Rajkumar,(Democratic),295,AD 38,2024-11-07_14:18:29.197064
ED   38,99.00%,WRITE-IN,&nbsp,11,AD 38,2024-11-07_14:18:29.197064
ED   39,99.00%,Jenifer Rajkumar,(Democratic),321,AD 38,2024-11-07_14:18:29.197064
ED   39,99.00%,WRITE-IN,&nbsp,11,AD 38,2024-11-07_14:18:29.197064
ED   40,99.00%,Jenifer Rajkumar,(Democratic),226,AD 38,2024-11-07_14:18:29.197064
ED   40,99.00%,WRITE-IN,&nbsp,2,AD 38,2024-11-07_14:18:29.197064
ED   41,99.00%,Jenifer Rajkumar,(Democratic),288,AD 38,2024-11-07_14:18:29.197064
ED   41,99.00%,WRITE-IN,&nbsp,5,AD 38,2024-11-07_14:18:29.197064
ED   42,99.00%,Jenifer Rajkumar,(Democratic),150,AD 38,2024-11-07_14:18:29.197064
ED   42,99.00%,WRITE-IN,&nbsp,6,AD 38,2024-11-07_14:18:29.197064
ED   43,99.00%,Jenifer Rajkumar,(Democratic),8,AD 38,2024-11-07_14:18:29.197064
ED   43,99.00%,WRITE-IN,&nbsp,0,AD 38,2024-11-07_14:18:29.197064
ED   44,85.71%,Jenifer Rajkumar,(Democratic),246,AD 38,2024-11-07_14:18:29.197064
ED   44,85.71%,WRITE-IN,&nbsp,6,AD 38,2024-11-07_14:18:29.197064
ED   45,99.00%,Jenifer Rajkumar,(Democratic),243,AD 38,2024-11-07_14:18:29.197064
ED   45,99.00%,WRITE-IN,&nbsp,3,AD 38,2024-11-07_14:18:29.197064
ED   46,99.00%,Jenifer Rajkumar,(Democratic),554,AD 38,2024-11-07_14:18:29.197064
ED   46,99.00%,WRITE-IN,&nbsp,10,AD 38,2024-11-07_14:18:29.197064
ED   47,99.00%,Jenifer Rajkumar,(Democratic),568,AD 38,2024-11-07_14:18:29.197064
ED   47,99.00%,WRITE-IN,&nbsp,19,AD 38,2024-11-07_14:18:29.197064
ED   48,99.00%,Jenifer Rajkumar,(Democratic),601,AD 38,2024-11-07_14:18:29.197064
ED   48,99.00%,WRITE-IN,&nbsp,8,AD 38,2024-11-07_14:18:29.197064
ED   49,80.00%,Jenifer Rajkumar,(Democratic),145,AD 38,2024-11-07_14:18:29.197064
ED   49,80.00%,WRITE-IN,&nbsp,3,AD 38,2024-11-07_14:18:29.197064
ED   50,99.00%,Jenifer Rajkumar,(Democratic),456,AD 38,2024-11-07_14:18:29.197064
ED   50,99.00%,WRITE-IN,&nbsp,18,AD 38,2024-11-07_14:18:29.197064
ED   51,99.00%,Jenifer Rajkumar,(Democratic),513,AD 38,2024-11-07_14:18:29.197064
ED   51,99.00%,WRITE-IN,&nbsp,15,AD 38,2024-11-07_14:18:29.197064
ED   52,99.00%,Jenifer Rajkumar,(Democratic),112,AD 38,2024-11-07_14:18:29.197064
ED   52,99.00%,WRITE-IN,&nbsp,5,AD 38,2024-11-07_14:18:29.197064
ED   53,99.00%,Jenifer Rajkumar,(Democratic),356,AD 38,2024-11-07_14:18:29.197064
ED   53,99.00%,WRITE-IN,&nbsp,14,AD 38,2024-11-07_14:18:29.197064
ED   54,99.00%,Jenifer Rajkumar,(Democratic),0,AD 38,2024-11-07_14:18:29.197064
ED   54,99.00%,WRITE-IN,&nbsp,0,AD 38,2024-11-07_14:18:29.197064
Total,,Jenifer Rajkumar,(Democratic),21091,AD 38,2024-11-07_14:18:29.197064
Total,,WRITE-IN,&nbsp,506,AD 38,2024-11-07_14:18:29.197064
