ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    9,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   10,99.00%,Landon C. Dais,(Democratic),423,AD 77,2024-11-07_14:08:57.691807
ED   10,99.00%,Norman Sobe McGill,(Republican),130,AD 77,2024-11-07_14:08:57.691807
ED   10,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),28,AD 77,2024-11-07_14:08:57.691807
ED   10,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   11,99.00%,Landon C. Dais,(Democratic),417,AD 77,2024-11-07_14:08:57.691807
ED   11,99.00%,Norman Sobe McGill,(Republican),151,AD 77,2024-11-07_14:08:57.691807
ED   11,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),26,AD 77,2024-11-07_14:08:57.691807
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   12,99.00%,Landon C. Dais,(Democratic),443,AD 77,2024-11-07_14:08:57.691807
ED   12,99.00%,Norman Sobe McGill,(Republican),111,AD 77,2024-11-07_14:08:57.691807
ED   12,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),29,AD 77,2024-11-07_14:08:57.691807
ED   12,99.00%,WRITE-IN,&nbsp,3,AD 77,2024-11-07_14:08:57.691807
ED   13,99.00%,Landon C. Dais,(Democratic),484,AD 77,2024-11-07_14:08:57.691807
ED   13,99.00%,Norman Sobe McGill,(Republican),120,AD 77,2024-11-07_14:08:57.691807
ED   13,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),28,AD 77,2024-11-07_14:08:57.691807
ED   13,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   14,99.00%,Landon C. Dais,(Democratic),419,AD 77,2024-11-07_14:08:57.691807
ED   14,99.00%,Norman Sobe McGill,(Republican),90,AD 77,2024-11-07_14:08:57.691807
ED   14,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),18,AD 77,2024-11-07_14:08:57.691807
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   15,99.00%,Landon C. Dais,(Democratic),32,AD 77,2024-11-07_14:08:57.691807
ED   15,99.00%,Norman Sobe McGill,(Republican),7,AD 77,2024-11-07_14:08:57.691807
ED   15,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),2,AD 77,2024-11-07_14:08:57.691807
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   16,99.00%,Landon C. Dais,(Democratic),93,AD 77,2024-11-07_14:08:57.691807
ED   16,99.00%,Norman Sobe McGill,(Republican),13,AD 77,2024-11-07_14:08:57.691807
ED   16,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),3,AD 77,2024-11-07_14:08:57.691807
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   17,99.00%,Landon C. Dais,(Democratic),288,AD 77,2024-11-07_14:08:57.691807
ED   17,99.00%,Norman Sobe McGill,(Republican),60,AD 77,2024-11-07_14:08:57.691807
ED   17,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),19,AD 77,2024-11-07_14:08:57.691807
ED   17,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   18,99.00%,Landon C. Dais,(Democratic),292,AD 77,2024-11-07_14:08:57.691807
ED   18,99.00%,Norman Sobe McGill,(Republican),64,AD 77,2024-11-07_14:08:57.691807
ED   18,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),15,AD 77,2024-11-07_14:08:57.691807
ED   18,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   19,99.00%,Landon C. Dais,(Democratic),369,AD 77,2024-11-07_14:08:57.691807
ED   19,99.00%,Norman Sobe McGill,(Republican),66,AD 77,2024-11-07_14:08:57.691807
ED   19,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),12,AD 77,2024-11-07_14:08:57.691807
ED   19,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   20,99.00%,Landon C. Dais,(Democratic),120,AD 77,2024-11-07_14:08:57.691807
ED   20,99.00%,Norman Sobe McGill,(Republican),35,AD 77,2024-11-07_14:08:57.691807
ED   20,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),10,AD 77,2024-11-07_14:08:57.691807
ED   20,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   21,99.00%,Landon C. Dais,(Democratic),296,AD 77,2024-11-07_14:08:57.691807
ED   21,99.00%,Norman Sobe McGill,(Republican),75,AD 77,2024-11-07_14:08:57.691807
ED   21,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),19,AD 77,2024-11-07_14:08:57.691807
ED   21,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   22,85.71%,Landon C. Dais,(Democratic),214,AD 77,2024-11-07_14:08:57.691807
ED   22,85.71%,Norman Sobe McGill,(Republican),66,AD 77,2024-11-07_14:08:57.691807
ED   22,85.71%,Elianni Del Carmen Tejada Fabian,(Conservative),9,AD 77,2024-11-07_14:08:57.691807
ED   22,85.71%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   23,85.71%,Landon C. Dais,(Democratic),337,AD 77,2024-11-07_14:08:57.691807
ED   23,85.71%,Norman Sobe McGill,(Republican),100,AD 77,2024-11-07_14:08:57.691807
ED   23,85.71%,Elianni Del Carmen Tejada Fabian,(Conservative),19,AD 77,2024-11-07_14:08:57.691807
ED   23,85.71%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   24,99.00%,Landon C. Dais,(Democratic),363,AD 77,2024-11-07_14:08:57.691807
ED   24,99.00%,Norman Sobe McGill,(Republican),88,AD 77,2024-11-07_14:08:57.691807
ED   24,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),21,AD 77,2024-11-07_14:08:57.691807
ED   24,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   25,99.00%,Landon C. Dais,(Democratic),224,AD 77,2024-11-07_14:08:57.691807
ED   25,99.00%,Norman Sobe McGill,(Republican),59,AD 77,2024-11-07_14:08:57.691807
ED   25,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),12,AD 77,2024-11-07_14:08:57.691807
ED   25,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   26,99.00%,Landon C. Dais,(Democratic),311,AD 77,2024-11-07_14:08:57.691807
ED   26,99.00%,Norman Sobe McGill,(Republican),121,AD 77,2024-11-07_14:08:57.691807
ED   26,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),23,AD 77,2024-11-07_14:08:57.691807
ED   26,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   27,99.00%,Landon C. Dais,(Democratic),322,AD 77,2024-11-07_14:08:57.691807
ED   27,99.00%,Norman Sobe McGill,(Republican),127,AD 77,2024-11-07_14:08:57.691807
ED   27,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),25,AD 77,2024-11-07_14:08:57.691807
ED   27,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   28,99.00%,Landon C. Dais,(Democratic),235,AD 77,2024-11-07_14:08:57.691807
ED   28,99.00%,Norman Sobe McGill,(Republican),73,AD 77,2024-11-07_14:08:57.691807
ED   28,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),14,AD 77,2024-11-07_14:08:57.691807
ED   28,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   29,99.00%,Landon C. Dais,(Democratic),98,AD 77,2024-11-07_14:08:57.691807
ED   29,99.00%,Norman Sobe McGill,(Republican),39,AD 77,2024-11-07_14:08:57.691807
ED   29,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),6,AD 77,2024-11-07_14:08:57.691807
ED   29,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   30,99.00%,Landon C. Dais,(Democratic),150,AD 77,2024-11-07_14:08:57.691807
ED   30,99.00%,Norman Sobe McGill,(Republican),31,AD 77,2024-11-07_14:08:57.691807
ED   30,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),7,AD 77,2024-11-07_14:08:57.691807
ED   30,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   31,99.00%,Landon C. Dais,(Democratic),315,AD 77,2024-11-07_14:08:57.691807
ED   31,99.00%,Norman Sobe McGill,(Republican),83,AD 77,2024-11-07_14:08:57.691807
ED   31,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),22,AD 77,2024-11-07_14:08:57.691807
ED   31,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   32,99.00%,Landon C. Dais,(Democratic),355,AD 77,2024-11-07_14:08:57.691807
ED   32,99.00%,Norman Sobe McGill,(Republican),92,AD 77,2024-11-07_14:08:57.691807
ED   32,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),29,AD 77,2024-11-07_14:08:57.691807
ED   32,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   33,87.50%,Landon C. Dais,(Democratic),169,AD 77,2024-11-07_14:08:57.691807
ED   33,87.50%,Norman Sobe McGill,(Republican),41,AD 77,2024-11-07_14:08:57.691807
ED   33,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),11,AD 77,2024-11-07_14:08:57.691807
ED   33,87.50%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   34,87.50%,Landon C. Dais,(Democratic),140,AD 77,2024-11-07_14:08:57.691807
ED   34,87.50%,Norman Sobe McGill,(Republican),55,AD 77,2024-11-07_14:08:57.691807
ED   34,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),12,AD 77,2024-11-07_14:08:57.691807
ED   34,87.50%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   35,87.50%,Landon C. Dais,(Democratic),250,AD 77,2024-11-07_14:08:57.691807
ED   35,87.50%,Norman Sobe McGill,(Republican),91,AD 77,2024-11-07_14:08:57.691807
ED   35,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),24,AD 77,2024-11-07_14:08:57.691807
ED   35,87.50%,WRITE-IN,&nbsp,3,AD 77,2024-11-07_14:08:57.691807
ED   36,87.50%,Landon C. Dais,(Democratic),231,AD 77,2024-11-07_14:08:57.691807
ED   36,87.50%,Norman Sobe McGill,(Republican),87,AD 77,2024-11-07_14:08:57.691807
ED   36,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),15,AD 77,2024-11-07_14:08:57.691807
ED   36,87.50%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   37,87.50%,Landon C. Dais,(Democratic),328,AD 77,2024-11-07_14:08:57.691807
ED   37,87.50%,Norman Sobe McGill,(Republican),79,AD 77,2024-11-07_14:08:57.691807
ED   37,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),21,AD 77,2024-11-07_14:08:57.691807
ED   37,87.50%,WRITE-IN,&nbsp,4,AD 77,2024-11-07_14:08:57.691807
ED   38,99.00%,Landon C. Dais,(Democratic),224,AD 77,2024-11-07_14:08:57.691807
ED   38,99.00%,Norman Sobe McGill,(Republican),60,AD 77,2024-11-07_14:08:57.691807
ED   38,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),12,AD 77,2024-11-07_14:08:57.691807
ED   38,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   39,87.50%,Landon C. Dais,(Democratic),325,AD 77,2024-11-07_14:08:57.691807
ED   39,87.50%,Norman Sobe McGill,(Republican),118,AD 77,2024-11-07_14:08:57.691807
ED   39,87.50%,Elianni Del Carmen Tejada Fabian,(Conservative),21,AD 77,2024-11-07_14:08:57.691807
ED   39,87.50%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   40,99.00%,Landon C. Dais,(Democratic),319,AD 77,2024-11-07_14:08:57.691807
ED   40,99.00%,Norman Sobe McGill,(Republican),97,AD 77,2024-11-07_14:08:57.691807
ED   40,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),23,AD 77,2024-11-07_14:08:57.691807
ED   40,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   41,99.00%,Landon C. Dais,(Democratic),368,AD 77,2024-11-07_14:08:57.691807
ED   41,99.00%,Norman Sobe McGill,(Republican),120,AD 77,2024-11-07_14:08:57.691807
ED   41,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),21,AD 77,2024-11-07_14:08:57.691807
ED   41,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   42,99.00%,Landon C. Dais,(Democratic),356,AD 77,2024-11-07_14:08:57.691807
ED   42,99.00%,Norman Sobe McGill,(Republican),114,AD 77,2024-11-07_14:08:57.691807
ED   42,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),26,AD 77,2024-11-07_14:08:57.691807
ED   42,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   43,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   43,99.00%,Norman Sobe McGill,(Republican),1,AD 77,2024-11-07_14:08:57.691807
ED   43,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   43,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   44,99.00%,Landon C. Dais,(Democratic),421,AD 77,2024-11-07_14:08:57.691807
ED   44,99.00%,Norman Sobe McGill,(Republican),81,AD 77,2024-11-07_14:08:57.691807
ED   44,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),20,AD 77,2024-11-07_14:08:57.691807
ED   44,99.00%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   45,83.33%,Landon C. Dais,(Democratic),47,AD 77,2024-11-07_14:08:57.691807
ED   45,83.33%,Norman Sobe McGill,(Republican),7,AD 77,2024-11-07_14:08:57.691807
ED   45,83.33%,Elianni Del Carmen Tejada Fabian,(Conservative),4,AD 77,2024-11-07_14:08:57.691807
ED   45,83.33%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   46,83.33%,Landon C. Dais,(Democratic),299,AD 77,2024-11-07_14:08:57.691807
ED   46,83.33%,Norman Sobe McGill,(Republican),78,AD 77,2024-11-07_14:08:57.691807
ED   46,83.33%,Elianni Del Carmen Tejada Fabian,(Conservative),18,AD 77,2024-11-07_14:08:57.691807
ED   46,83.33%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   47,99.00%,Landon C. Dais,(Democratic),485,AD 77,2024-11-07_14:08:57.691807
ED   47,99.00%,Norman Sobe McGill,(Republican),89,AD 77,2024-11-07_14:08:57.691807
ED   47,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),28,AD 77,2024-11-07_14:08:57.691807
ED   47,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   48,83.33%,Landon C. Dais,(Democratic),144,AD 77,2024-11-07_14:08:57.691807
ED   48,83.33%,Norman Sobe McGill,(Republican),34,AD 77,2024-11-07_14:08:57.691807
ED   48,83.33%,Elianni Del Carmen Tejada Fabian,(Conservative),12,AD 77,2024-11-07_14:08:57.691807
ED   48,83.33%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   49,99.00%,Landon C. Dais,(Democratic),678,AD 77,2024-11-07_14:08:57.691807
ED   49,99.00%,Norman Sobe McGill,(Republican),95,AD 77,2024-11-07_14:08:57.691807
ED   49,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),33,AD 77,2024-11-07_14:08:57.691807
ED   49,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   50,83.33%,Landon C. Dais,(Democratic),334,AD 77,2024-11-07_14:08:57.691807
ED   50,83.33%,Norman Sobe McGill,(Republican),60,AD 77,2024-11-07_14:08:57.691807
ED   50,83.33%,Elianni Del Carmen Tejada Fabian,(Conservative),14,AD 77,2024-11-07_14:08:57.691807
ED   50,83.33%,WRITE-IN,&nbsp,2,AD 77,2024-11-07_14:08:57.691807
ED   51,99.00%,Landon C. Dais,(Democratic),280,AD 77,2024-11-07_14:08:57.691807
ED   51,99.00%,Norman Sobe McGill,(Republican),66,AD 77,2024-11-07_14:08:57.691807
ED   51,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),16,AD 77,2024-11-07_14:08:57.691807
ED   51,99.00%,WRITE-IN,&nbsp,4,AD 77,2024-11-07_14:08:57.691807
ED   52,99.00%,Landon C. Dais,(Democratic),438,AD 77,2024-11-07_14:08:57.691807
ED   52,99.00%,Norman Sobe McGill,(Republican),125,AD 77,2024-11-07_14:08:57.691807
ED   52,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),26,AD 77,2024-11-07_14:08:57.691807
ED   52,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   53,99.00%,Landon C. Dais,(Democratic),357,AD 77,2024-11-07_14:08:57.691807
ED   53,99.00%,Norman Sobe McGill,(Republican),103,AD 77,2024-11-07_14:08:57.691807
ED   53,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),29,AD 77,2024-11-07_14:08:57.691807
ED   53,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   54,99.00%,Landon C. Dais,(Democratic),210,AD 77,2024-11-07_14:08:57.691807
ED   54,99.00%,Norman Sobe McGill,(Republican),91,AD 77,2024-11-07_14:08:57.691807
ED   54,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),16,AD 77,2024-11-07_14:08:57.691807
ED   54,99.00%,WRITE-IN,&nbsp,1,AD 77,2024-11-07_14:08:57.691807
ED   55,99.00%,Landon C. Dais,(Democratic),116,AD 77,2024-11-07_14:08:57.691807
ED   55,99.00%,Norman Sobe McGill,(Republican),41,AD 77,2024-11-07_14:08:57.691807
ED   55,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),6,AD 77,2024-11-07_14:08:57.691807
ED   55,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   56,99.00%,Landon C. Dais,(Democratic),236,AD 77,2024-11-07_14:08:57.691807
ED   56,99.00%,Norman Sobe McGill,(Republican),101,AD 77,2024-11-07_14:08:57.691807
ED   56,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),31,AD 77,2024-11-07_14:08:57.691807
ED   56,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   57,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   57,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   57,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   57,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   58,83.33%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   58,83.33%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   58,83.33%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   58,83.33%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   59,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   59,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   59,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   59,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   60,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   60,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   60,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   60,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   61,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   61,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   61,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   61,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   62,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   62,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   62,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   62,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
ED   63,99.00%,Landon C. Dais,(Democratic),0,AD 77,2024-11-07_14:08:57.691807
ED   63,99.00%,Norman Sobe McGill,(Republican),0,AD 77,2024-11-07_14:08:57.691807
ED   63,99.00%,Elianni Del Carmen Tejada Fabian,(Conservative),0,AD 77,2024-11-07_14:08:57.691807
ED   63,99.00%,WRITE-IN,&nbsp,0,AD 77,2024-11-07_14:08:57.691807
Total,,Landon C. Dais,(Democratic),16784,AD 77,2024-11-07_14:08:57.691807
Total,,Norman Sobe McGill,(Republican),4645,AD 77,2024-11-07_14:08:57.691807
Total,,Elianni Del Carmen Tejada Fabian,(Conservative),1108,AD 77,2024-11-07_14:08:57.691807
Total,,WRITE-IN,&nbsp,55,AD 77,2024-11-07_14:08:57.691807
