AD_num,reported,candidate,party,votes,scrape_time
AD   30,97.09%,Sharifa M. Nasser-Cuellar,(Democratic),12889,2024-11-13_13:13:03.240596
AD   30,97.09%,Amish R. Doshi,(Democratic),14482,2024-11-13_13:13:03.240596
AD   30,97.09%,Peter F. Lane,(Democratic),12760,2024-11-13_13:13:03.240596
AD   30,97.09%,Melissa B. Deberry,(Democratic),13382,2024-11-13_13:13:03.240596
AD   30,97.09%,William David Shanahan,(Republican),10034,2024-11-13_13:13:03.240596
AD   30,97.09%,Mary-Ann E. Maloney,(Republican),10076,2024-11-13_13:13:03.240596
AD   30,97.09%,Peter F. Lane,(Republican),9099,2024-11-13_13:13:03.240596
AD   30,97.09%,Stephen C. Dachtera,(Republican),9077,2024-11-13_13:13:03.240596
AD   30,97.09%,William David Shanahan,(Conservative/Common Sense),776,2024-11-13_13:13:03.240596
AD   30,97.09%,WRITE-IN,,563,2024-11-13_13:13:03.240596
AD   31,98.40%,Glenda M. Hernandez,(Democratic),22036,2024-11-13_13:13:03.240596
AD   31,98.40%,Sharifa M. Nasser-Cuellar,(Democratic),20110,2024-11-13_13:13:03.240596
AD   31,98.40%,Amish R. Doshi,(Democratic),20548,2024-11-13_13:13:03.240596
AD   31,98.40%,Peter F. Lane,(Democratic),19440,2024-11-13_13:13:03.240596
AD   31,98.40%,Melissa B. Deberry,(Democratic),20501,2024-11-13_13:13:03.240596
AD   31,98.40%,William David Shanahan,(Republican),4912,2024-11-13_13:13:03.240596
AD   31,98.40%,Mary-Ann E. Maloney,(Republican),5071,2024-11-13_13:13:03.240596
AD   31,98.40%,Peter F. Lane,(Republican),4601,2024-11-13_13:13:03.240596
AD   31,98.40%,Stephen C. Dachtera,(Republican),4523,2024-11-13_13:13:03.240596
AD   31,98.40%,William David Shanahan,(Conservative/Common Sense),557,2024-11-13_13:13:03.240596
AD   31,98.40%,WRITE-IN,,388,2024-11-13_13:13:03.240596
AD   32,98.96%,Glenda M. Hernandez,(Democratic),26616,2024-11-13_13:13:03.240596
AD   32,98.96%,Sharifa M. Nasser-Cuellar,(Democratic),24588,2024-11-13_13:13:03.240596
AD   32,98.96%,Amish R. Doshi,(Democratic),24663,2024-11-13_13:13:03.240596
AD   32,98.96%,Peter F. Lane,(Democratic),23739,2024-11-13_13:13:03.240596
AD   32,98.96%,Melissa B. Deberry,(Democratic),24981,2024-11-13_13:13:03.240596
AD   32,98.96%,William David Shanahan,(Republican),4284,2024-11-13_13:13:03.240596
AD   32,98.96%,Mary-Ann E. Maloney,(Republican),4436,2024-11-13_13:13:03.240596
AD   32,98.96%,Peter F. Lane,(Republican),4099,2024-11-13_13:13:03.240596
AD   32,98.96%,Stephen C. Dachtera,(Republican),4073,2024-11-13_13:13:03.240596
AD   32,98.96%,William David Shanahan,(Conservative/Common Sense),574,2024-11-13_13:13:03.240596
AD   32,98.96%,WRITE-IN,,398,2024-11-13_13:13:03.240596
AD   33,93.62%,Glenda M. Hernandez,(Democratic),31316,2024-11-13_13:13:03.240596
AD   33,93.62%,Sharifa M. Nasser-Cuellar,(Democratic),29130,2024-11-13_13:13:03.240596
AD   33,93.62%,Amish R. Doshi,(Democratic),30073,2024-11-13_13:13:03.240596
AD   33,93.62%,Peter F. Lane,(Democratic),28330,2024-11-13_13:13:03.240596
AD   33,93.62%,Melissa B. Deberry,(Democratic),29672,2024-11-13_13:13:03.240596
AD   33,93.62%,William David Shanahan,(Republican),7465,2024-11-13_13:13:03.240596
AD   33,93.62%,Mary-Ann E. Maloney,(Republican),7829,2024-11-13_13:13:03.240596
AD   33,93.62%,Peter F. Lane,(Republican),7055,2024-11-13_13:13:03.240596
AD   33,93.62%,Stephen C. Dachtera,(Republican),7050,2024-11-13_13:13:03.240596
AD   33,93.62%,William David Shanahan,(Conservative/Common Sense),869,2024-11-13_13:13:03.240596
AD   33,93.62%,WRITE-IN,,759,2024-11-13_13:13:03.240596
AD   34,93.88%,Glenda M. Hernandez,(Democratic),19305,2024-11-13_13:13:03.240596
AD   34,93.88%,Sharifa M. Nasser-Cuellar,(Democratic),16654,2024-11-13_13:13:03.240596
AD   34,93.88%,Amish R. Doshi,(Democratic),18182,2024-11-13_13:13:03.240596
AD   34,93.88%,Peter F. Lane,(Democratic),16291,2024-11-13_13:13:03.240596
AD   34,93.88%,Melissa B. Deberry,(Democratic),17232,2024-11-13_13:13:03.240596
AD   34,93.88%,William David Shanahan,(Republican),9677,2024-11-13_13:13:03.240596
AD   34,93.88%,Mary-Ann E. Maloney,(Republican),10055,2024-11-13_13:13:03.240596
AD   34,93.88%,Peter F. Lane,(Republican),8772,2024-11-13_13:13:03.240596
AD   34,93.88%,Stephen C. Dachtera,(Republican),8852,2024-11-13_13:13:03.240596
AD   34,93.88%,William David Shanahan,(Conservative/Common Sense),773,2024-11-13_13:13:03.240596
AD   34,93.88%,WRITE-IN,,662,2024-11-13_13:13:03.240596
AD   35,99.00%,Glenda M. Hernandez,(Democratic),13666,2024-11-13_13:13:03.240596
AD   35,99.00%,Sharifa M. Nasser-Cuellar,(Democratic),11453,2024-11-13_13:13:03.240596
AD   35,99.00%,Amish R. Doshi,(Democratic),12694,2024-11-13_13:13:03.240596
AD   35,99.00%,Peter F. Lane,(Democratic),11288,2024-11-13_13:13:03.240596
AD   35,99.00%,Melissa B. Deberry,(Democratic),12063,2024-11-13_13:13:03.240596
AD   35,99.00%,William David Shanahan,(Republican),7924,2024-11-13_13:13:03.240596
AD   35,99.00%,Mary-Ann E. Maloney,(Republican),8031,2024-11-13_13:13:03.240596
AD   35,99.00%,Peter F. Lane,(Republican),7204,2024-11-13_13:13:03.240596
AD   35,99.00%,Stephen C. Dachtera,(Republican),7244,2024-11-13_13:13:03.240596
AD   35,99.00%,William David Shanahan,(Conservative/Common Sense),637,2024-11-13_13:13:03.240596
AD   35,99.00%,WRITE-IN,,354,2024-11-13_13:13:03.240596
AD   36,99.00%,Glenda M. Hernandez,(Democratic),29612,2024-11-13_13:13:03.240596
AD   36,99.00%,Sharifa M. Nasser-Cuellar,(Democratic),27198,2024-11-13_13:13:03.240596
AD   36,99.00%,Amish R. Doshi,(Democratic),28237,2024-11-13_13:13:03.240596
AD   36,99.00%,Peter F. Lane,(Democratic),25994,2024-11-13_13:13:03.240596
AD   36,99.00%,Melissa B. Deberry,(Democratic),27647,2024-11-13_13:13:03.240596
AD   36,99.00%,William David Shanahan,(Republican),8345,2024-11-13_13:13:03.240596
AD   36,99.00%,Mary-Ann E. Maloney,(Republican),8969,2024-11-13_13:13:03.240596
AD   36,99.00%,Peter F. Lane,(Republican),7455,2024-11-13_13:13:03.240596
AD   36,99.00%,Stephen C. Dachtera,(Republican),7794,2024-11-13_13:13:03.240596
AD   36,99.00%,William David Shanahan,(Conservative/Common Sense),870,2024-11-13_13:13:03.240596
AD   36,99.00%,WRITE-IN,,906,2024-11-13_13:13:03.240596
AD   37,98.25%,Glenda M. Hernandez,(Democratic),25127,2024-11-13_13:13:03.240596
AD   37,98.25%,Sharifa M. Nasser-Cuellar,(Democratic),22572,2024-11-13_13:13:03.240596
AD   37,98.25%,Amish R. Doshi,(Democratic),24330,2024-11-13_13:13:03.240596
AD   37,98.25%,Peter F. Lane,(Democratic),21941,2024-11-13_13:13:03.240596
AD   37,98.25%,Melissa B. Deberry,(Democratic),23170,2024-11-13_13:13:03.240596
AD   37,98.25%,William David Shanahan,(Republican),10478,2024-11-13_13:13:03.240596
AD   37,98.25%,Mary-Ann E. Maloney,(Republican),11024,2024-11-13_13:13:03.240596
AD   37,98.25%,Peter F. Lane,(Republican),9461,2024-11-13_13:13:03.240596
AD   37,98.25%,Stephen C. Dachtera,(Republican),9720,2024-11-13_13:13:03.240596
AD   37,98.25%,William David Shanahan,(Conservative/Common Sense),992,2024-11-13_13:13:03.240596
AD   37,98.25%,WRITE-IN,,721,2024-11-13_13:13:03.240596
AD   38,97.73%,Glenda M. Hernandez,(Democratic),16738,2024-11-13_13:13:03.240596
AD   38,97.73%,Sharifa M. Nasser-Cuellar,(Democratic),14302,2024-11-13_13:13:03.240596
AD   38,97.73%,Amish R. Doshi,(Democratic),16202,2024-11-13_13:13:03.240596
AD   38,97.73%,Peter F. Lane,(Democratic),13965,2024-11-13_13:13:03.240596
AD   38,97.73%,Melissa B. Deberry,(Democratic),14773,2024-11-13_13:13:03.240596
AD   38,97.73%,William David Shanahan,(Republican),9728,2024-11-13_13:13:03.240596
AD   38,97.73%,Mary-Ann E. Maloney,(Republican),10149,2024-11-13_13:13:03.240596
AD   38,97.73%,Peter F. Lane,(Republican),9136,2024-11-13_13:13:03.240596
AD   38,97.73%,Stephen C. Dachtera,(Republican),9133,2024-11-13_13:13:03.240596
AD   38,97.73%,William David Shanahan,(Conservative/Common Sense),1018,2024-11-13_13:13:03.240596
AD   38,97.73%,WRITE-IN,,595,2024-11-13_13:13:03.240596
AD   39,94.95%,Glenda M. Hernandez,(Democratic),14096,2024-11-13_13:13:03.240596
AD   39,94.95%,Sharifa M. Nasser-Cuellar,(Democratic),11921,2024-11-13_13:13:03.240596
AD   39,94.95%,Amish R. Doshi,(Democratic),13588,2024-11-13_13:13:03.240596
AD   39,94.95%,Peter F. Lane,(Democratic),11787,2024-11-13_13:13:03.240596
AD   39,94.95%,Melissa B. Deberry,(Democratic),12517,2024-11-13_13:13:03.240596
AD   39,94.95%,William David Shanahan,(Republican),8533,2024-11-13_13:13:03.240596
AD   39,94.95%,Mary-Ann E. Maloney,(Republican),8687,2024-11-13_13:13:03.240596
AD   39,94.95%,Peter F. Lane,(Republican),7715,2024-11-13_13:13:03.240596
AD   39,94.95%,Stephen C. Dachtera,(Republican),7766,2024-11-13_13:13:03.240596
AD   39,94.95%,William David Shanahan,(Conservative/Common Sense),691,2024-11-13_13:13:03.240596
AD   39,94.95%,WRITE-IN,,507,2024-11-13_13:13:03.240596
AD   40,96.83%,Glenda M. Hernandez,(Democratic),10240,2024-11-13_13:13:03.240596
AD   40,96.83%,Sharifa M. Nasser-Cuellar,(Democratic),8810,2024-11-13_13:13:03.240596
AD   40,96.83%,Amish R. Doshi,(Democratic),10564,2024-11-13_13:13:03.240596
AD   40,96.83%,Peter F. Lane,(Democratic),9014,2024-11-13_13:13:03.240596
AD   40,96.83%,Melissa B. Deberry,(Democratic),9324,2024-11-13_13:13:03.240596
AD   40,96.83%,William David Shanahan,(Republican),9309,2024-11-13_13:13:03.240596
AD   40,96.83%,Mary-Ann E. Maloney,(Republican),9438,2024-11-13_13:13:03.240596
AD   40,96.83%,Peter F. Lane,(Republican),8462,2024-11-13_13:13:03.240596
AD   40,96.83%,Stephen C. Dachtera,(Republican),8662,2024-11-13_13:13:03.240596
AD   40,96.83%,William David Shanahan,(Conservative/Common Sense),765,2024-11-13_13:13:03.240596
AD   40,96.83%,WRITE-IN,,367,2024-11-13_13:13:03.240596
Total,,Glenda M. Hernandez,(Democratic),363702,2024-11-13_13:13:03.240596
Total,,Sharifa M. Nasser-Cuellar,(Democratic),325738,2024-11-13_13:13:03.240596
Total,,Amish R. Doshi,(Democratic),357030,2024-11-13_13:13:03.240596
Total,,Peter F. Lane,(Democratic),321652,2024-11-13_13:13:03.240596
Total,,Melissa B. Deberry,(Democratic),337148,2024-11-13_13:13:03.240596
Total,,William David Shanahan,(Republican),191152,2024-11-13_13:13:03.240596
Total,,Mary-Ann E. Maloney,(Republican),197843,2024-11-13_13:13:03.240596
Total,,Peter F. Lane,(Republican),175330,2024-11-13_13:13:03.240596
Total,,Stephen C. Dachtera,(Republican),179168,2024-11-13_13:13:03.240596
Total,,William David Shanahan,(Conservative/Common Sense),17042,2024-11-13_13:13:03.240596
Total,,WRITE-IN,,10692,2024-11-13_13:13:03.240596
