AD_num,reported,candidate,party,votes,scrape_time
AD   24,96.80%,Gary Muraca,(Republican),11214,2024-11-07_14:16:29.549554
AD   24,96.80%,Kathy Wu Parrino,(Republican),11189,2024-11-07_14:16:29.549554
AD   24,96.80%,Claudia Lanzetta,(Republican),10702,2024-11-07_14:16:29.549554
AD   24,96.80%,Alan J. Schiff,(Conservative),853,2024-11-07_14:16:29.549554
AD   24,96.80%,Gary Muraca,(Conservative),968,2024-11-07_14:16:29.549554
AD   24,96.80%,Kathy Wu Parrino,(Conservative),1031,2024-11-07_14:16:29.549554
AD   24,96.80%,Claudia Lanzetta,(Conservative),901,2024-11-07_14:16:29.549554
AD   24,96.80%,WRITE-IN,,1548,2024-11-07_14:16:29.549554
AD   25,98.20%,Alan J. Schiff,(Democratic),13725,2024-11-07_14:16:29.549554
AD   25,98.20%,Delsia G. Marshall,(Democratic),12844,2024-11-07_14:16:29.549554
AD   25,98.20%,Sandra M. Munoz,(Democratic),12970,2024-11-07_14:16:29.549554
AD   25,98.20%,Lumarie Maldonado-Cruz,(Democratic),15215,2024-11-07_14:16:29.549554
AD   25,98.20%,Claudia Lanzetta,(Democratic),12625,2024-11-07_14:16:29.549554
AD   25,98.20%,Andrea S. Ogle,(Democratic),15146,2024-11-07_14:16:29.549554
AD   25,98.20%,John C. Katsanos,(Democratic),15173,2024-11-07_14:16:29.549554
AD   25,98.20%,Alan J. Schiff,(Republican),11150,2024-11-07_14:16:29.549554
AD   25,98.20%,Gary Muraca,(Republican),11403,2024-11-07_14:16:29.549554
AD   25,98.20%,Kathy Wu Parrino,(Republican),12295,2024-11-07_14:16:29.549554
AD   25,98.20%,Claudia Lanzetta,(Republican),10609,2024-11-07_14:16:29.549554
AD   25,98.20%,Alan J. Schiff,(Conservative),832,2024-11-07_14:16:29.549554
AD   25,98.20%,Gary Muraca,(Conservative),929,2024-11-07_14:16:29.549554
AD   25,98.20%,Kathy Wu Parrino,(Conservative),1043,2024-11-07_14:16:29.549554
AD   25,98.20%,Claudia Lanzetta,(Conservative),868,2024-11-07_14:16:29.549554
AD   25,98.20%,WRITE-IN,,1084,2024-11-07_14:16:29.549554
AD   26,97.20%,Alan J. Schiff,(Democratic),21345,2024-11-07_14:16:29.549554
AD   26,97.20%,Delsia G. Marshall,(Democratic),19787,2024-11-07_14:16:29.549554
AD   26,97.20%,Sandra M. Munoz,(Democratic),20004,2024-11-07_14:16:29.549554
AD   26,97.20%,Lumarie Maldonado-Cruz,(Democratic),22908,2024-11-07_14:16:29.549554
AD   26,97.20%,Claudia Lanzetta,(Democratic),19775,2024-11-07_14:16:29.549554
AD   26,97.20%,Andrea S. Ogle,(Democratic),22964,2024-11-07_14:16:29.549554
AD   26,97.20%,John C. Katsanos,(Democratic),23419,2024-11-07_14:16:29.549554
AD   26,97.20%,Alan J. Schiff,(Republican),16813,2024-11-07_14:16:29.549554
AD   26,97.20%,Gary Muraca,(Republican),17518,2024-11-07_14:16:29.549554
AD   26,97.20%,Kathy Wu Parrino,(Republican),18005,2024-11-07_14:16:29.549554
AD   26,97.20%,Claudia Lanzetta,(Republican),16290,2024-11-07_14:16:29.549554
AD   26,97.20%,Alan J. Schiff,(Conservative),1541,2024-11-07_14:16:29.549554
AD   26,97.20%,Gary Muraca,(Conservative),1669,2024-11-07_14:16:29.549554
AD   26,97.20%,Kathy Wu Parrino,(Conservative),1807,2024-11-07_14:16:29.549554
AD   26,97.20%,Claudia Lanzetta,(Conservative),1537,2024-11-07_14:16:29.549554
AD   26,97.20%,WRITE-IN,,1483,2024-11-07_14:16:29.549554
AD   27,99.00%,Alan J. Schiff,(Democratic),14938,2024-11-07_14:16:29.549554
AD   27,99.00%,Delsia G. Marshall,(Democratic),14366,2024-11-07_14:16:29.549554
AD   27,99.00%,Sandra M. Munoz,(Democratic),15003,2024-11-07_14:16:29.549554
AD   27,99.00%,Lumarie Maldonado-Cruz,(Democratic),16879,2024-11-07_14:16:29.549554
AD   27,99.00%,Claudia Lanzetta,(Democratic),13789,2024-11-07_14:16:29.549554
AD   27,99.00%,Andrea S. Ogle,(Democratic),15779,2024-11-07_14:16:29.549554
AD   27,99.00%,John C. Katsanos,(Democratic),15943,2024-11-07_14:16:29.549554
AD   27,99.00%,Alan J. Schiff,(Republican),14285,2024-11-07_14:16:29.549554
AD   27,99.00%,Gary Muraca,(Republican),14532,2024-11-07_14:16:29.549554
AD   27,99.00%,Kathy Wu Parrino,(Republican),14741,2024-11-07_14:16:29.549554
AD   27,99.00%,Claudia Lanzetta,(Republican),13642,2024-11-07_14:16:29.549554
AD   27,99.00%,Alan J. Schiff,(Conservative),985,2024-11-07_14:16:29.549554
AD   27,99.00%,Gary Muraca,(Conservative),1098,2024-11-07_14:16:29.549554
AD   27,99.00%,Kathy Wu Parrino,(Conservative),1178,2024-11-07_14:16:29.549554
AD   27,99.00%,Claudia Lanzetta,(Conservative),961,2024-11-07_14:16:29.549554
AD   27,99.00%,WRITE-IN,,1212,2024-11-07_14:16:29.549554
AD   28,98.40%,Alan J. Schiff,(Democratic),22588,2024-11-07_14:16:29.549554
AD   28,98.40%,Delsia G. Marshall,(Democratic),21674,2024-11-07_14:16:29.549554
AD   28,98.40%,Sandra M. Munoz,(Democratic),22315,2024-11-07_14:16:29.549554
AD   28,98.40%,Lumarie Maldonado-Cruz,(Democratic),24540,2024-11-07_14:16:29.549554
AD   28,98.40%,Claudia Lanzetta,(Democratic),21156,2024-11-07_14:16:29.549554
AD   28,98.40%,Andrea S. Ogle,(Democratic),24231,2024-11-07_14:16:29.549554
AD   28,98.40%,John C. Katsanos,(Democratic),24183,2024-11-07_14:16:29.549554
AD   28,98.40%,Alan J. Schiff,(Republican),15951,2024-11-07_14:16:29.549554
AD   28,98.40%,Gary Muraca,(Republican),16411,2024-11-07_14:16:29.549554
AD   28,98.40%,Kathy Wu Parrino,(Republican),16568,2024-11-07_14:16:29.549554
AD   28,98.40%,Claudia Lanzetta,(Republican),15284,2024-11-07_14:16:29.549554
AD   28,98.40%,Alan J. Schiff,(Conservative),1226,2024-11-07_14:16:29.549554
AD   28,98.40%,Gary Muraca,(Conservative),1311,2024-11-07_14:16:29.549554
AD   28,98.40%,Kathy Wu Parrino,(Conservative),1382,2024-11-07_14:16:29.549554
AD   28,98.40%,Claudia Lanzetta,(Conservative),1207,2024-11-07_14:16:29.549554
AD   28,98.40%,WRITE-IN,,1371,2024-11-07_14:16:29.549554
AD   29,99.00%,Alan J. Schiff,(Democratic),31612,2024-11-07_14:16:29.549554
AD   29,99.00%,Delsia G. Marshall,(Democratic),30778,2024-11-07_14:16:29.549554
AD   29,99.00%,Sandra M. Munoz,(Democratic),30592,2024-11-07_14:16:29.549554
AD   29,99.00%,Lumarie Maldonado-Cruz,(Democratic),30969,2024-11-07_14:16:29.549554
AD   29,99.00%,Claudia Lanzetta,(Democratic),29533,2024-11-07_14:16:29.549554
AD   29,99.00%,Andrea S. Ogle,(Democratic),30554,2024-11-07_14:16:29.549554
AD   29,99.00%,John C. Katsanos,(Democratic),29728,2024-11-07_14:16:29.549554
AD   29,99.00%,Alan J. Schiff,(Republican),4651,2024-11-07_14:16:29.549554
AD   29,99.00%,Gary Muraca,(Republican),4613,2024-11-07_14:16:29.549554
AD   29,99.00%,Kathy Wu Parrino,(Republican),4660,2024-11-07_14:16:29.549554
AD   29,99.00%,Claudia Lanzetta,(Republican),4502,2024-11-07_14:16:29.549554
AD   29,99.00%,Alan J. Schiff,(Conservative),480,2024-11-07_14:16:29.549554
AD   29,99.00%,Gary Muraca,(Conservative),503,2024-11-07_14:16:29.549554
AD   29,99.00%,Kathy Wu Parrino,(Conservative),553,2024-11-07_14:16:29.549554
AD   29,99.00%,Claudia Lanzetta,(Conservative),492,2024-11-07_14:16:29.549554
AD   29,99.00%,WRITE-IN,,916,2024-11-07_14:16:29.549554
AD   30,97.09%,Alan J. Schiff,(Democratic),14416,2024-11-07_14:16:29.549554
AD   30,97.09%,Delsia G. Marshall,(Democratic),13298,2024-11-07_14:16:29.549554
AD   30,97.09%,Sandra M. Munoz,(Democratic),14193,2024-11-07_14:16:29.549554
AD   30,97.09%,Lumarie Maldonado-Cruz,(Democratic),15205,2024-11-07_14:16:29.549554
AD   30,97.09%,Claudia Lanzetta,(Democratic),13091,2024-11-07_14:16:29.549554
AD   30,97.09%,Andrea S. Ogle,(Democratic),14945,2024-11-07_14:16:29.549554
AD   30,97.09%,John C. Katsanos,(Democratic),14893,2024-11-07_14:16:29.549554
AD   30,97.09%,Alan J. Schiff,(Republican),9530,2024-11-07_14:16:29.549554
AD   30,97.09%,Gary Muraca,(Republican),9456,2024-11-07_14:16:29.549554
AD   30,97.09%,Kathy Wu Parrino,(Republican),9687,2024-11-07_14:16:29.549554
AD   30,97.09%,Claudia Lanzetta,(Republican),9040,2024-11-07_14:16:29.549554
AD   30,97.09%,Alan J. Schiff,(Conservative),666,2024-11-07_14:16:29.549554
AD   30,97.09%,Gary Muraca,(Conservative),734,2024-11-07_14:16:29.549554
AD   30,97.09%,Kathy Wu Parrino,(Conservative),829,2024-11-07_14:16:29.549554
AD   30,97.09%,Claudia Lanzetta,(Conservative),693,2024-11-07_14:16:29.549554
AD   30,97.09%,WRITE-IN,,1104,2024-11-07_14:16:29.549554
AD   31,98.40%,Alan J. Schiff,(Democratic),21856,2024-11-07_14:16:29.549554
AD   31,98.40%,Delsia G. Marshall,(Democratic),20711,2024-11-07_14:16:29.549554
AD   31,98.40%,Sandra M. Munoz,(Democratic),21269,2024-11-07_14:16:29.549554
AD   31,98.40%,Lumarie Maldonado-Cruz,(Democratic),21369,2024-11-07_14:16:29.549554
AD   31,98.40%,Claudia Lanzetta,(Democratic),20028,2024-11-07_14:16:29.549554
AD   31,98.40%,Andrea S. Ogle,(Democratic),20947,2024-11-07_14:16:29.549554
AD   31,98.40%,John C. Katsanos,(Democratic),20349,2024-11-07_14:16:29.549554
AD   31,98.40%,Alan J. Schiff,(Republican),4858,2024-11-07_14:16:29.549554
AD   31,98.40%,Gary Muraca,(Republican),4671,2024-11-07_14:16:29.549554
AD   31,98.40%,Kathy Wu Parrino,(Republican),4638,2024-11-07_14:16:29.549554
AD   31,98.40%,Claudia Lanzetta,(Republican),4561,2024-11-07_14:16:29.549554
AD   31,98.40%,Alan J. Schiff,(Conservative),478,2024-11-07_14:16:29.549554
AD   31,98.40%,Gary Muraca,(Conservative),503,2024-11-07_14:16:29.549554
AD   31,98.40%,Kathy Wu Parrino,(Conservative),550,2024-11-07_14:16:29.549554
AD   31,98.40%,Claudia Lanzetta,(Conservative),500,2024-11-07_14:16:29.549554
AD   31,98.40%,WRITE-IN,,694,2024-11-07_14:16:29.549554
AD   32,98.96%,Alan J. Schiff,(Democratic),26321,2024-11-07_14:16:29.549554
AD   32,98.96%,Delsia G. Marshall,(Democratic),25506,2024-11-07_14:16:29.549554
AD   32,98.96%,Sandra M. Munoz,(Democratic),25544,2024-11-07_14:16:29.549554
AD   32,98.96%,Lumarie Maldonado-Cruz,(Democratic),25594,2024-11-07_14:16:29.549554
AD   32,98.96%,Claudia Lanzetta,(Democratic),24446,2024-11-07_14:16:29.549554
AD   32,98.96%,Andrea S. Ogle,(Democratic),25336,2024-11-07_14:16:29.549554
AD   32,98.96%,John C. Katsanos,(Democratic),24570,2024-11-07_14:16:29.549554
AD   32,98.96%,Alan J. Schiff,(Republican),4344,2024-11-07_14:16:29.549554
AD   32,98.96%,Gary Muraca,(Republican),4170,2024-11-07_14:16:29.549554
AD   32,98.96%,Kathy Wu Parrino,(Republican),4182,2024-11-07_14:16:29.549554
AD   32,98.96%,Claudia Lanzetta,(Republican),4117,2024-11-07_14:16:29.549554
AD   32,98.96%,Alan J. Schiff,(Conservative),505,2024-11-07_14:16:29.549554
AD   32,98.96%,Gary Muraca,(Conservative),516,2024-11-07_14:16:29.549554
AD   32,98.96%,Kathy Wu Parrino,(Conservative),512,2024-11-07_14:16:29.549554
AD   32,98.96%,Claudia Lanzetta,(Conservative),511,2024-11-07_14:16:29.549554
AD   32,98.96%,WRITE-IN,,675,2024-11-07_14:16:29.549554
AD   33,93.62%,Alan J. Schiff,(Democratic),31356,2024-11-07_14:16:29.549554
AD   33,93.62%,Delsia G. Marshall,(Democratic),30112,2024-11-07_14:16:29.549554
AD   33,93.62%,Sandra M. Munoz,(Democratic),30159,2024-11-07_14:16:29.549554
AD   33,93.62%,Lumarie Maldonado-Cruz,(Democratic),30821,2024-11-07_14:16:29.549554
AD   33,93.62%,Claudia Lanzetta,(Democratic),29004,2024-11-07_14:16:29.549554
AD   33,93.62%,Andrea S. Ogle,(Democratic),30506,2024-11-07_14:16:29.549554
AD   33,93.62%,John C. Katsanos,(Democratic),29755,2024-11-07_14:16:29.549554
AD   33,93.62%,Alan J. Schiff,(Republican),7226,2024-11-07_14:16:29.549554
AD   33,93.62%,Gary Muraca,(Republican),7291,2024-11-07_14:16:29.549554
AD   33,93.62%,Kathy Wu Parrino,(Republican),7284,2024-11-07_14:16:29.549554
AD   33,93.62%,Claudia Lanzetta,(Republican),6890,2024-11-07_14:16:29.549554
AD   33,93.62%,Alan J. Schiff,(Conservative),764,2024-11-07_14:16:29.549554
AD   33,93.62%,Gary Muraca,(Conservative),808,2024-11-07_14:16:29.549554
AD   33,93.62%,Kathy Wu Parrino,(Conservative),849,2024-11-07_14:16:29.549554
AD   33,93.62%,Claudia Lanzetta,(Conservative),767,2024-11-07_14:16:29.549554
AD   33,93.62%,WRITE-IN,,1385,2024-11-07_14:16:29.549554
AD   34,93.88%,Alan J. Schiff,(Democratic),17878,2024-11-07_14:16:29.549554
AD   34,93.88%,Delsia G. Marshall,(Democratic),17178,2024-11-07_14:16:29.549554
AD   34,93.88%,Sandra M. Munoz,(Democratic),18615,2024-11-07_14:16:29.549554
AD   34,93.88%,Lumarie Maldonado-Cruz,(Democratic),19109,2024-11-07_14:16:29.549554
AD   34,93.88%,Claudia Lanzetta,(Democratic),16889,2024-11-07_14:16:29.549554
AD   34,93.88%,Andrea S. Ogle,(Democratic),18753,2024-11-07_14:16:29.549554
AD   34,93.88%,John C. Katsanos,(Democratic),18824,2024-11-07_14:16:29.549554
AD   34,93.88%,Alan J. Schiff,(Republican),9501,2024-11-07_14:16:29.549554
AD   34,93.88%,Gary Muraca,(Republican),9369,2024-11-07_14:16:29.549554
AD   34,93.88%,Kathy Wu Parrino,(Republican),9323,2024-11-07_14:16:29.549554
AD   34,93.88%,Claudia Lanzetta,(Republican),8887,2024-11-07_14:16:29.549554
AD   34,93.88%,Alan J. Schiff,(Conservative),715,2024-11-07_14:16:29.549554
AD   34,93.88%,Gary Muraca,(Conservative),746,2024-11-07_14:16:29.549554
AD   34,93.88%,Kathy Wu Parrino,(Conservative),778,2024-11-07_14:16:29.549554
AD   34,93.88%,Claudia Lanzetta,(Conservative),698,2024-11-07_14:16:29.549554
AD   34,93.88%,WRITE-IN,,1244,2024-11-07_14:16:29.549554
AD   35,99.00%,Alan J. Schiff,(Democratic),12779,2024-11-07_14:16:29.549554
AD   35,99.00%,Delsia G. Marshall,(Democratic),12044,2024-11-07_14:16:29.549554
AD   35,99.00%,Sandra M. Munoz,(Democratic),13181,2024-11-07_14:16:29.549554
AD   35,99.00%,Lumarie Maldonado-Cruz,(Democratic),13486,2024-11-07_14:16:29.549554
AD   35,99.00%,Claudia Lanzetta,(Democratic),11757,2024-11-07_14:16:29.549554
AD   35,99.00%,Andrea S. Ogle,(Democratic),13038,2024-11-07_14:16:29.549554
AD   35,99.00%,John C. Katsanos,(Democratic),12824,2024-11-07_14:16:29.549554
AD   35,99.00%,Alan J. Schiff,(Republican),7882,2024-11-07_14:16:29.549554
AD   35,99.00%,Gary Muraca,(Republican),7647,2024-11-07_14:16:29.549554
AD   35,99.00%,Kathy Wu Parrino,(Republican),7528,2024-11-07_14:16:29.549554
AD   35,99.00%,Claudia Lanzetta,(Republican),7347,2024-11-07_14:16:29.549554
AD   35,99.00%,Alan J. Schiff,(Conservative),559,2024-11-07_14:16:29.549554
AD   35,99.00%,Gary Muraca,(Conservative),558,2024-11-07_14:16:29.549554
AD   35,99.00%,Kathy Wu Parrino,(Conservative),647,2024-11-07_14:16:29.549554
AD   35,99.00%,Claudia Lanzetta,(Conservative),579,2024-11-07_14:16:29.549554
AD   35,99.00%,WRITE-IN,,692,2024-11-07_14:16:29.549554
AD   36,99.00%,Alan J. Schiff,(Democratic),27912,2024-11-07_14:16:29.549554
AD   36,99.00%,Delsia G. Marshall,(Democratic),27561,2024-11-07_14:16:29.549554
AD   36,99.00%,Sandra M. Munoz,(Democratic),28554,2024-11-07_14:16:29.549554
AD   36,99.00%,Lumarie Maldonado-Cruz,(Democratic),29374,2024-11-07_14:16:29.549554
AD   36,99.00%,Claudia Lanzetta,(Democratic),26523,2024-11-07_14:16:29.549554
AD   36,99.00%,Andrea S. Ogle,(Democratic),28853,2024-11-07_14:16:29.549554
AD   36,99.00%,John C. Katsanos,(Democratic),28870,2024-11-07_14:16:29.549554
AD   36,99.00%,Alan J. Schiff,(Republican),7801,2024-11-07_14:16:29.549554
AD   36,99.00%,Gary Muraca,(Republican),8043,2024-11-07_14:16:29.549554
AD   36,99.00%,Kathy Wu Parrino,(Republican),8103,2024-11-07_14:16:29.549554
AD   36,99.00%,Claudia Lanzetta,(Republican),7367,2024-11-07_14:16:29.549554
AD   36,99.00%,Alan J. Schiff,(Conservative),800,2024-11-07_14:16:29.549554
AD   36,99.00%,Gary Muraca,(Conservative),806,2024-11-07_14:16:29.549554
AD   36,99.00%,Kathy Wu Parrino,(Conservative),897,2024-11-07_14:16:29.549554
AD   36,99.00%,Claudia Lanzetta,(Conservative),800,2024-11-07_14:16:29.549554
AD   36,99.00%,WRITE-IN,,1729,2024-11-07_14:16:29.549554
AD   37,98.25%,Alan J. Schiff,(Democratic),23680,2024-11-07_14:16:29.549554
AD   37,98.25%,Delsia G. Marshall,(Democratic),23137,2024-11-07_14:16:29.549554
AD   37,98.25%,Sandra M. Munoz,(Democratic),24404,2024-11-07_14:16:29.549554
AD   37,98.25%,Lumarie Maldonado-Cruz,(Democratic),25439,2024-11-07_14:16:29.549554
AD   37,98.25%,Claudia Lanzetta,(Democratic),22596,2024-11-07_14:16:29.549554
AD   37,98.25%,Andrea S. Ogle,(Democratic),24956,2024-11-07_14:16:29.549554
AD   37,98.25%,John C. Katsanos,(Democratic),24770,2024-11-07_14:16:29.549554
AD   37,98.25%,Alan J. Schiff,(Republican),9868,2024-11-07_14:16:29.549554
AD   37,98.25%,Gary Muraca,(Republican),10008,2024-11-07_14:16:29.549554
AD   37,98.25%,Kathy Wu Parrino,(Republican),10022,2024-11-07_14:16:29.549554
AD   37,98.25%,Claudia Lanzetta,(Republican),9357,2024-11-07_14:16:29.549554
AD   37,98.25%,Alan J. Schiff,(Conservative),876,2024-11-07_14:16:29.549554
AD   37,98.25%,Gary Muraca,(Conservative),968,2024-11-07_14:16:29.549554
AD   37,98.25%,Kathy Wu Parrino,(Conservative),1007,2024-11-07_14:16:29.549554
AD   37,98.25%,Claudia Lanzetta,(Conservative),900,2024-11-07_14:16:29.549554
AD   37,98.25%,WRITE-IN,,1388,2024-11-07_14:16:29.549554
AD   38,97.73%,Alan J. Schiff,(Democratic),15396,2024-11-07_14:16:29.549554
AD   38,97.73%,Delsia G. Marshall,(Democratic),14671,2024-11-07_14:16:29.549554
AD   38,97.73%,Sandra M. Munoz,(Democratic),16106,2024-11-07_14:16:29.549554
AD   38,97.73%,Lumarie Maldonado-Cruz,(Democratic),17321,2024-11-07_14:16:29.549554
AD   38,97.73%,Claudia Lanzetta,(Democratic),14420,2024-11-07_14:16:29.549554
AD   38,97.73%,Andrea S. Ogle,(Democratic),16686,2024-11-07_14:16:29.549554
AD   38,97.73%,John C. Katsanos,(Democratic),16454,2024-11-07_14:16:29.549554
AD   38,97.73%,Alan J. Schiff,(Republican),9608,2024-11-07_14:16:29.549554
AD   38,97.73%,Gary Muraca,(Republican),9411,2024-11-07_14:16:29.549554
AD   38,97.73%,Kathy Wu Parrino,(Republican),9171,2024-11-07_14:16:29.549554
AD   38,97.73%,Claudia Lanzetta,(Republican),8986,2024-11-07_14:16:29.549554
AD   38,97.73%,Alan J. Schiff,(Conservative),917,2024-11-07_14:16:29.549554
AD   38,97.73%,Gary Muraca,(Conservative),983,2024-11-07_14:16:29.549554
AD   38,97.73%,Kathy Wu Parrino,(Conservative),997,2024-11-07_14:16:29.549554
AD   38,97.73%,Claudia Lanzetta,(Conservative),965,2024-11-07_14:16:29.549554
AD   38,97.73%,WRITE-IN,,1170,2024-11-07_14:16:29.549554
AD   39,94.95%,Alan J. Schiff,(Democratic),13044,2024-11-07_14:16:29.549554
AD   39,94.95%,Delsia G. Marshall,(Democratic),12360,2024-11-07_14:16:29.549554
AD   39,94.95%,Sandra M. Munoz,(Democratic),13624,2024-11-07_14:16:29.549554
AD   39,94.95%,Lumarie Maldonado-Cruz,(Democratic),14337,2024-11-07_14:16:29.549554
AD   39,94.95%,Claudia Lanzetta,(Democratic),12147,2024-11-07_14:16:29.549554
AD   39,94.95%,Andrea S. Ogle,(Democratic),13934,2024-11-07_14:16:29.549554
AD   39,94.95%,John C. Katsanos,(Democratic),13884,2024-11-07_14:16:29.549554
AD   39,94.95%,Alan J. Schiff,(Republican),8447,2024-11-07_14:16:29.549554
AD   39,94.95%,Gary Muraca,(Republican),8170,2024-11-07_14:16:29.549554
AD   39,94.95%,Kathy Wu Parrino,(Republican),8212,2024-11-07_14:16:29.549554
AD   39,94.95%,Claudia Lanzetta,(Republican),7823,2024-11-07_14:16:29.549554
AD   39,94.95%,Alan J. Schiff,(Conservative),602,2024-11-07_14:16:29.549554
AD   39,94.95%,Gary Muraca,(Conservative),670,2024-11-07_14:16:29.549554
AD   39,94.95%,Kathy Wu Parrino,(Conservative),707,2024-11-07_14:16:29.549554
AD   39,94.95%,Claudia Lanzetta,(Conservative),625,2024-11-07_14:16:29.549554
AD   39,94.95%,WRITE-IN,,1023,2024-11-07_14:16:29.549554
AD   40,96.83%,Alan J. Schiff,(Democratic),9989,2024-11-07_14:16:29.549554
AD   40,96.83%,Delsia G. Marshall,(Democratic),9243,2024-11-07_14:16:29.549554
AD   40,96.83%,Sandra M. Munoz,(Democratic),9539,2024-11-07_14:16:29.549554
AD   40,96.83%,Lumarie Maldonado-Cruz,(Democratic),11133,2024-11-07_14:16:29.549554
AD   40,96.83%,Claudia Lanzetta,(Democratic),9201,2024-11-07_14:16:29.549554
AD   40,96.83%,Andrea S. Ogle,(Democratic),11023,2024-11-07_14:16:29.549554
AD   40,96.83%,John C. Katsanos,(Democratic),11163,2024-11-07_14:16:29.549554
AD   40,96.83%,Alan J. Schiff,(Republican),8658,2024-11-07_14:16:29.549554
AD   40,96.83%,Gary Muraca,(Republican),8808,2024-11-07_14:16:29.549554
AD   40,96.83%,Kathy Wu Parrino,(Republican),9494,2024-11-07_14:16:29.549554
AD   40,96.83%,Claudia Lanzetta,(Republican),8288,2024-11-07_14:16:29.549554
AD   40,96.83%,Alan J. Schiff,(Conservative),622,2024-11-07_14:16:29.549554
AD   40,96.83%,Gary Muraca,(Conservative),717,2024-11-07_14:16:29.549554
AD   40,96.83%,Kathy Wu Parrino,(Conservative),836,2024-11-07_14:16:29.549554
AD   40,96.83%,Claudia Lanzetta,(Conservative),657,2024-11-07_14:16:29.549554
AD   40,96.83%,WRITE-IN,,777,2024-11-07_14:16:29.549554
Total,,Alan J. Schiff,(Democratic),355315,2024-11-07_14:16:29.549554
Total,,Delsia G. Marshall,(Democratic),338979,2024-11-07_14:16:29.549554
Total,,Sandra M. Munoz,(Democratic),351417,2024-11-07_14:16:29.549554
Total,,Lumarie Maldonado-Cruz,(Democratic),372325,2024-11-07_14:16:29.549554
Total,,Claudia Lanzetta,(Democratic),330297,2024-11-07_14:16:29.549554
Total,,Andrea S. Ogle,(Democratic),365614,2024-11-07_14:16:29.549554
Total,,John C. Katsanos,(Democratic),362387,2024-11-07_14:16:29.549554
Total,,Alan J. Schiff,(Republican),181381,2024-11-07_14:16:29.549554
Total,,Gary Muraca,(Republican),182577,2024-11-07_14:16:29.549554
Total,,Kathy Wu Parrino,(Republican),184576,2024-11-07_14:16:29.549554
Total,,Claudia Lanzetta,(Republican),172410,2024-11-07_14:16:29.549554
Total,,Alan J. Schiff,(Conservative),15108,2024-11-07_14:16:29.549554
Total,,Gary Muraca,(Conservative),16254,2024-11-07_14:16:29.549554
Total,,Kathy Wu Parrino,(Conservative),17387,2024-11-07_14:16:29.549554
Total,,Claudia Lanzetta,(Conservative),15308,2024-11-07_14:16:29.549554
Total,,WRITE-IN,,21122,2024-11-07_14:16:29.549554
