AD_num,reported,candidate,party,votes,scrape_time
AD   28,98.40%,Kamala D. Harris Tim Walz,(Democratic),23637,2024-11-13_13:12:12.569214
AD   28,98.40%,Donald J. Trump JD Vance,(Republican),19645,2024-11-13_13:12:12.569214
AD   28,98.40%,Donald J. Trump JD Vance,(Conservative),1315,2024-11-13_13:12:12.569214
AD   28,98.40%,Kamala D. Harris Tim Walz,(Working Families),2189,2024-11-13_13:12:12.569214
AD   28,98.40%,WRITE-IN,,782,2024-11-13_13:12:12.569214
AD   29,99.00%,Kamala D. Harris Tim Walz,(Democratic),34172,2024-11-13_13:12:12.569214
AD   29,99.00%,Donald J. Trump JD Vance,(Republican),5820,2024-11-13_13:12:12.569214
AD   29,99.00%,Donald J. Trump JD Vance,(Conservative),445,2024-11-13_13:12:12.569214
AD   29,99.00%,Kamala D. Harris Tim Walz,(Working Families),670,2024-11-13_13:12:12.569214
AD   29,99.00%,WRITE-IN,,683,2024-11-13_13:12:12.569214
AD   30,97.09%,Kamala D. Harris Tim Walz,(Democratic),15091,2024-11-13_13:12:12.569214
AD   30,97.09%,Donald J. Trump JD Vance,(Republican),12577,2024-11-13_13:12:12.569214
AD   30,97.09%,Donald J. Trump JD Vance,(Conservative),691,2024-11-13_13:12:12.569214
AD   30,97.09%,Kamala D. Harris Tim Walz,(Working Families),1189,2024-11-13_13:12:12.569214
AD   30,97.09%,WRITE-IN,,775,2024-11-13_13:12:12.569214
AD   31,98.40%,Kamala D. Harris Tim Walz,(Democratic),24333,2024-11-13_13:12:12.569214
AD   31,98.40%,Donald J. Trump JD Vance,(Republican),6263,2024-11-13_13:12:12.569214
AD   31,98.40%,Donald J. Trump JD Vance,(Conservative),427,2024-11-13_13:12:12.569214
AD   31,98.40%,Kamala D. Harris Tim Walz,(Working Families),723,2024-11-13_13:12:12.569214
AD   31,98.40%,WRITE-IN,,329,2024-11-13_13:12:12.569214
AD   32,98.96%,Kamala D. Harris Tim Walz,(Democratic),29093,2024-11-13_13:12:12.569214
AD   32,98.96%,Donald J. Trump JD Vance,(Republican),5569,2024-11-13_13:12:12.569214
AD   32,98.96%,Donald J. Trump JD Vance,(Conservative),376,2024-11-13_13:12:12.569214
AD   32,98.96%,Kamala D. Harris Tim Walz,(Working Families),677,2024-11-13_13:12:12.569214
AD   32,98.96%,WRITE-IN,,479,2024-11-13_13:12:12.569214
AD   33,93.62%,Kamala D. Harris Tim Walz,(Democratic),33916,2024-11-13_13:12:12.569214
AD   33,93.62%,Donald J. Trump JD Vance,(Republican),9133,2024-11-13_13:12:12.569214
AD   33,93.62%,Donald J. Trump JD Vance,(Conservative),663,2024-11-13_13:12:12.569214
AD   33,93.62%,Kamala D. Harris Tim Walz,(Working Families),800,2024-11-13_13:12:12.569214
AD   33,93.62%,WRITE-IN,,899,2024-11-13_13:12:12.569214
AD   34,93.88%,Kamala D. Harris Tim Walz,(Democratic),18695,2024-11-13_13:12:12.569214
AD   34,93.88%,Donald J. Trump JD Vance,(Republican),12851,2024-11-13_13:12:12.569214
AD   34,93.88%,Donald J. Trump JD Vance,(Conservative),738,2024-11-13_13:12:12.569214
AD   34,93.88%,Kamala D. Harris Tim Walz,(Working Families),2385,2024-11-13_13:12:12.569214
AD   34,93.88%,WRITE-IN,,883,2024-11-13_13:12:12.569214
AD   35,99.00%,Kamala D. Harris Tim Walz,(Democratic),14366,2024-11-13_13:12:12.569214
AD   35,99.00%,Donald J. Trump JD Vance,(Republican),10772,2024-11-13_13:12:12.569214
AD   35,99.00%,Donald J. Trump JD Vance,(Conservative),611,2024-11-13_13:12:12.569214
AD   35,99.00%,Kamala D. Harris Tim Walz,(Working Families),634,2024-11-13_13:12:12.569214
AD   35,99.00%,WRITE-IN,,349,2024-11-13_13:12:12.569214
AD   36,99.00%,Kamala D. Harris Tim Walz,(Democratic),28002,2024-11-13_13:12:12.569214
AD   36,99.00%,Donald J. Trump JD Vance,(Republican),10091,2024-11-13_13:12:12.569214
AD   36,99.00%,Donald J. Trump JD Vance,(Conservative),727,2024-11-13_13:12:12.569214
AD   36,99.00%,Kamala D. Harris Tim Walz,(Working Families),4620,2024-11-13_13:12:12.569214
AD   36,99.00%,WRITE-IN,,1256,2024-11-13_13:12:12.569214
AD   37,98.35%,Kamala D. Harris Tim Walz,(Democratic),23797,2024-11-13_13:12:12.569214
AD   37,98.35%,Donald J. Trump JD Vance,(Republican),12773,2024-11-13_13:12:12.569214
AD   37,98.35%,Donald J. Trump JD Vance,(Conservative),910,2024-11-13_13:12:12.569214
AD   37,98.35%,Kamala D. Harris Tim Walz,(Working Families),3647,2024-11-13_13:12:12.569214
AD   37,98.35%,WRITE-IN,,1218,2024-11-13_13:12:12.569214
AD   38,97.73%,Kamala D. Harris Tim Walz,(Democratic),15919,2024-11-13_13:12:12.569214
AD   38,97.73%,Donald J. Trump JD Vance,(Republican),12491,2024-11-13_13:12:12.569214
AD   38,97.73%,Donald J. Trump JD Vance,(Conservative),925,2024-11-13_13:12:12.569214
AD   38,97.73%,Kamala D. Harris Tim Walz,(Working Families),1533,2024-11-13_13:12:12.569214
AD   38,97.73%,WRITE-IN,,760,2024-11-13_13:12:12.569214
AD   39,94.95%,Kamala D. Harris Tim Walz,(Democratic),14078,2024-11-13_13:12:12.569214
AD   39,94.95%,Donald J. Trump JD Vance,(Republican),11415,2024-11-13_13:12:12.569214
AD   39,94.95%,Donald J. Trump JD Vance,(Conservative),626,2024-11-13_13:12:12.569214
AD   39,94.95%,Kamala D. Harris Tim Walz,(Working Families),1404,2024-11-13_13:12:12.569214
AD   39,94.95%,WRITE-IN,,528,2024-11-13_13:12:12.569214
AD   40,96.83%,Kamala D. Harris Tim Walz,(Democratic),11097,2024-11-13_13:12:12.569214
AD   40,96.83%,Donald J. Trump JD Vance,(Republican),11829,2024-11-13_13:12:12.569214
AD   40,96.83%,Donald J. Trump JD Vance,(Conservative),656,2024-11-13_13:12:12.569214
AD   40,96.83%,Kamala D. Harris Tim Walz,(Working Families),515,2024-11-13_13:12:12.569214
AD   40,96.83%,WRITE-IN,,364,2024-11-13_13:12:12.569214
AD   41,96.83%,Kamala D. Harris Tim Walz,(Democratic),18500,2024-11-13_13:12:12.569214
AD   41,96.83%,Donald J. Trump JD Vance,(Republican),20033,2024-11-13_13:12:12.569214
AD   41,96.83%,Donald J. Trump JD Vance,(Conservative),1321,2024-11-13_13:12:12.569214
AD   41,96.83%,Kamala D. Harris Tim Walz,(Working Families),755,2024-11-13_13:12:12.569214
AD   41,96.83%,WRITE-IN,,611,2024-11-13_13:12:12.569214
AD   42,97.00%,Kamala D. Harris Tim Walz,(Democratic),29702,2024-11-13_13:12:12.569214
AD   42,97.00%,Donald J. Trump JD Vance,(Republican),6157,2024-11-13_13:12:12.569214
AD   42,97.00%,Donald J. Trump JD Vance,(Conservative),543,2024-11-13_13:12:12.569214
AD   42,97.00%,Kamala D. Harris Tim Walz,(Working Families),2920,2024-11-13_13:12:12.569214
AD   42,97.00%,WRITE-IN,,767,2024-11-13_13:12:12.569214
AD   43,99.00%,Kamala D. Harris Tim Walz,(Democratic),35055,2024-11-13_13:12:12.569214
AD   43,99.00%,Donald J. Trump JD Vance,(Republican),6770,2024-11-13_13:12:12.569214
AD   43,99.00%,Donald J. Trump JD Vance,(Conservative),644,2024-11-13_13:12:12.569214
AD   43,99.00%,Kamala D. Harris Tim Walz,(Working Families),4386,2024-11-13_13:12:12.569214
AD   43,99.00%,WRITE-IN,,1139,2024-11-13_13:12:12.569214
AD   44,96.67%,Kamala D. Harris Tim Walz,(Democratic),34573,2024-11-13_13:12:12.569214
AD   44,96.67%,Donald J. Trump JD Vance,(Republican),8392,2024-11-13_13:12:12.569214
AD   44,96.67%,Donald J. Trump JD Vance,(Conservative),748,2024-11-13_13:12:12.569214
AD   44,96.67%,Kamala D. Harris Tim Walz,(Working Families),7886,2024-11-13_13:12:12.569214
AD   44,96.67%,WRITE-IN,,1876,2024-11-13_13:12:12.569214
AD   45,98.92%,Kamala D. Harris Tim Walz,(Democratic),7332,2024-11-13_13:12:12.569214
AD   45,98.92%,Donald J. Trump JD Vance,(Republican),22632,2024-11-13_13:12:12.569214
AD   45,98.92%,Donald J. Trump JD Vance,(Conservative),1461,2024-11-13_13:12:12.569214
AD   45,98.92%,Kamala D. Harris Tim Walz,(Working Families),444,2024-11-13_13:12:12.569214
AD   45,98.92%,WRITE-IN,,427,2024-11-13_13:12:12.569214
AD   46,95.08%,Kamala D. Harris Tim Walz,(Democratic),16570,2024-11-13_13:12:12.569214
AD   46,95.08%,Donald J. Trump JD Vance,(Republican),20717,2024-11-13_13:12:12.569214
AD   46,95.08%,Donald J. Trump JD Vance,(Conservative),1368,2024-11-13_13:12:12.569214
AD   46,95.08%,Kamala D. Harris Tim Walz,(Working Families),1149,2024-11-13_13:12:12.569214
AD   46,95.08%,WRITE-IN,,866,2024-11-13_13:12:12.569214
AD   47,99.00%,Kamala D. Harris Tim Walz,(Democratic),9797,2024-11-13_13:12:12.569214
AD   47,99.00%,Donald J. Trump JD Vance,(Republican),16328,2024-11-13_13:12:12.569214
AD   47,99.00%,Donald J. Trump JD Vance,(Conservative),934,2024-11-13_13:12:12.569214
AD   47,99.00%,Kamala D. Harris Tim Walz,(Working Families),630,2024-11-13_13:12:12.569214
AD   47,99.00%,WRITE-IN,,529,2024-11-13_13:12:12.569214
AD   48,98.78%,Kamala D. Harris Tim Walz,(Democratic),4062,2024-11-13_13:12:12.569214
AD   48,98.78%,Donald J. Trump JD Vance,(Republican),24701,2024-11-13_13:12:12.569214
AD   48,98.78%,Donald J. Trump JD Vance,(Conservative),1987,2024-11-13_13:12:12.569214
AD   48,98.78%,Kamala D. Harris Tim Walz,(Working Families),285,2024-11-13_13:12:12.569214
AD   48,98.78%,WRITE-IN,,444,2024-11-13_13:12:12.569214
AD   49,98.75%,Kamala D. Harris Tim Walz,(Democratic),7805,2024-11-13_13:12:12.569214
AD   49,98.75%,Donald J. Trump JD Vance,(Republican),12108,2024-11-13_13:12:12.569214
AD   49,98.75%,Donald J. Trump JD Vance,(Conservative),742,2024-11-13_13:12:12.569214
AD   49,98.75%,Kamala D. Harris Tim Walz,(Working Families),552,2024-11-13_13:12:12.569214
AD   49,98.75%,WRITE-IN,,436,2024-11-13_13:12:12.569214
AD   50,99.00%,Kamala D. Harris Tim Walz,(Democratic),27920,2024-11-13_13:12:12.569214
AD   50,99.00%,Donald J. Trump JD Vance,(Republican),10389,2024-11-13_13:12:12.569214
AD   50,99.00%,Donald J. Trump JD Vance,(Conservative),752,2024-11-13_13:12:12.569214
AD   50,99.00%,Kamala D. Harris Tim Walz,(Working Families),4465,2024-11-13_13:12:12.569214
AD   50,99.00%,WRITE-IN,,993,2024-11-13_13:12:12.569214
AD   51,95.79%,Kamala D. Harris Tim Walz,(Democratic),17016,2024-11-13_13:12:12.569214
AD   51,95.79%,Donald J. Trump JD Vance,(Republican),6666,2024-11-13_13:12:12.569214
AD   51,95.79%,Donald J. Trump JD Vance,(Conservative),542,2024-11-13_13:12:12.569214
AD   51,95.79%,Kamala D. Harris Tim Walz,(Working Families),3066,2024-11-13_13:12:12.569214
AD   51,95.79%,WRITE-IN,,832,2024-11-13_13:12:12.569214
AD   52,99.00%,Kamala D. Harris Tim Walz,(Democratic),49819,2024-11-13_13:12:12.569214
AD   52,99.00%,Donald J. Trump JD Vance,(Republican),4617,2024-11-13_13:12:12.569214
AD   52,99.00%,Donald J. Trump JD Vance,(Conservative),481,2024-11-13_13:12:12.569214
AD   52,99.00%,Kamala D. Harris Tim Walz,(Working Families),7596,2024-11-13_13:12:12.569214
AD   52,99.00%,WRITE-IN,,1450,2024-11-13_13:12:12.569214
AD   53,99.00%,Kamala D. Harris Tim Walz,(Democratic),25996,2024-11-13_13:12:12.569214
AD   53,99.00%,Donald J. Trump JD Vance,(Republican),6527,2024-11-13_13:12:12.569214
AD   53,99.00%,Donald J. Trump JD Vance,(Conservative),556,2024-11-13_13:12:12.569214
AD   53,99.00%,Kamala D. Harris Tim Walz,(Working Families),3993,2024-11-13_13:12:12.569214
AD   53,99.00%,WRITE-IN,,1189,2024-11-13_13:12:12.569214
AD   54,97.83%,Kamala D. Harris Tim Walz,(Democratic),18793,2024-11-13_13:12:12.569214
AD   54,97.83%,Donald J. Trump JD Vance,(Republican),5658,2024-11-13_13:12:12.569214
AD   54,97.83%,Donald J. Trump JD Vance,(Conservative),478,2024-11-13_13:12:12.569214
AD   54,97.83%,Kamala D. Harris Tim Walz,(Working Families),1606,2024-11-13_13:12:12.569214
AD   54,97.83%,WRITE-IN,,751,2024-11-13_13:12:12.569214
AD   55,98.96%,Kamala D. Harris Tim Walz,(Democratic),26021,2024-11-13_13:12:12.569214
AD   55,98.96%,Donald J. Trump JD Vance,(Republican),2462,2024-11-13_13:12:12.569214
AD   55,98.96%,Donald J. Trump JD Vance,(Conservative),323,2024-11-13_13:12:12.569214
AD   55,98.96%,Kamala D. Harris Tim Walz,(Working Families),1194,2024-11-13_13:12:12.569214
AD   55,98.96%,WRITE-IN,,386,2024-11-13_13:12:12.569214
AD   56,98.15%,Kamala D. Harris Tim Walz,(Democratic),32696,2024-11-13_13:12:12.569214
AD   56,98.15%,Donald J. Trump JD Vance,(Republican),3144,2024-11-13_13:12:12.569214
AD   56,98.15%,Donald J. Trump JD Vance,(Conservative),372,2024-11-13_13:12:12.569214
AD   56,98.15%,Kamala D. Harris Tim Walz,(Working Families),4475,2024-11-13_13:12:12.569214
AD   56,98.15%,WRITE-IN,,1328,2024-11-13_13:12:12.569214
AD   57,98.46%,Kamala D. Harris Tim Walz,(Democratic),38974,2024-11-13_13:12:12.569214
AD   57,98.46%,Donald J. Trump JD Vance,(Republican),3711,2024-11-13_13:12:12.569214
AD   57,98.46%,Donald J. Trump JD Vance,(Conservative),367,2024-11-13_13:12:12.569214
AD   57,98.46%,Kamala D. Harris Tim Walz,(Working Families),7286,2024-11-13_13:12:12.569214
AD   57,98.46%,WRITE-IN,,1450,2024-11-13_13:12:12.569214
AD   58,98.47%,Kamala D. Harris Tim Walz,(Democratic),34729,2024-11-13_13:12:12.569214
AD   58,98.47%,Donald J. Trump JD Vance,(Republican),2373,2024-11-13_13:12:12.569214
AD   58,98.47%,Donald J. Trump JD Vance,(Conservative),369,2024-11-13_13:12:12.569214
AD   58,98.47%,Kamala D. Harris Tim Walz,(Working Families),671,2024-11-13_13:12:12.569214
AD   58,98.47%,WRITE-IN,,276,2024-11-13_13:12:12.569214
AD   59,98.17%,Kamala D. Harris Tim Walz,(Democratic),28481,2024-11-13_13:12:12.569214
AD   59,98.17%,Donald J. Trump JD Vance,(Republican),12899,2024-11-13_13:12:12.569214
AD   59,98.17%,Donald J. Trump JD Vance,(Conservative),1071,2024-11-13_13:12:12.569214
AD   59,98.17%,Kamala D. Harris Tim Walz,(Working Families),765,2024-11-13_13:12:12.569214
AD   59,98.17%,WRITE-IN,,332,2024-11-13_13:12:12.569214
AD   60,96.30%,Kamala D. Harris Tim Walz,(Democratic),28034,2024-11-13_13:12:12.569214
AD   60,96.30%,Donald J. Trump JD Vance,(Republican),3475,2024-11-13_13:12:12.569214
AD   60,96.30%,Donald J. Trump JD Vance,(Conservative),419,2024-11-13_13:12:12.569214
AD   60,96.30%,Kamala D. Harris Tim Walz,(Working Families),668,2024-11-13_13:12:12.569214
AD   60,96.30%,WRITE-IN,,225,2024-11-13_13:12:12.569214
AD   61,96.27%,Kamala D. Harris Tim Walz,(Democratic),25276,2024-11-13_13:12:12.569214
AD   61,96.27%,Donald J. Trump JD Vance,(Republican),13859,2024-11-13_13:12:12.569214
AD   61,96.27%,Donald J. Trump JD Vance,(Conservative),1205,2024-11-13_13:12:12.569214
AD   61,96.27%,Kamala D. Harris Tim Walz,(Working Families),1254,2024-11-13_13:12:12.569214
AD   61,96.27%,WRITE-IN,,770,2024-11-13_13:12:12.569214
AD   62,99.00%,Kamala D. Harris Tim Walz,(Democratic),12779,2024-11-13_13:12:12.569214
AD   62,99.00%,Donald J. Trump JD Vance,(Republican),48347,2024-11-13_13:12:12.569214
AD   62,99.00%,Donald J. Trump JD Vance,(Conservative),2944,2024-11-13_13:12:12.569214
AD   62,99.00%,Kamala D. Harris Tim Walz,(Working Families),623,2024-11-13_13:12:12.569214
AD   62,99.00%,WRITE-IN,,616,2024-11-13_13:12:12.569214
AD   63,99.00%,Kamala D. Harris Tim Walz,(Democratic),19314,2024-11-13_13:12:12.569214
AD   63,99.00%,Donald J. Trump JD Vance,(Republican),27411,2024-11-13_13:12:12.569214
AD   63,99.00%,Donald J. Trump JD Vance,(Conservative),1951,2024-11-13_13:12:12.569214
AD   63,99.00%,Kamala D. Harris Tim Walz,(Working Families),916,2024-11-13_13:12:12.569214
AD   63,99.00%,WRITE-IN,,940,2024-11-13_13:12:12.569214
AD   64,97.83%,Kamala D. Harris Tim Walz,(Democratic),15766,2024-11-13_13:12:12.569214
AD   64,97.83%,Donald J. Trump JD Vance,(Republican),32286,2024-11-13_13:12:12.569214
AD   64,97.83%,Donald J. Trump JD Vance,(Conservative),2256,2024-11-13_13:12:12.569214
AD   64,97.83%,Kamala D. Harris Tim Walz,(Working Families),1142,2024-11-13_13:12:12.569214
AD   64,97.83%,WRITE-IN,,1205,2024-11-13_13:12:12.569214
AD   65,97.17%,Kamala D. Harris Tim Walz,(Democratic),27951,2024-11-13_13:12:12.569214
AD   65,97.17%,Donald J. Trump JD Vance,(Republican),9130,2024-11-13_13:12:12.569214
AD   65,97.17%,Donald J. Trump JD Vance,(Conservative),599,2024-11-13_13:12:12.569214
AD   65,97.17%,Kamala D. Harris Tim Walz,(Working Families),2255,2024-11-13_13:12:12.569214
AD   65,97.17%,WRITE-IN,,818,2024-11-13_13:12:12.569214
AD   66,99.00%,Kamala D. Harris Tim Walz,(Democratic),42751,2024-11-13_13:12:12.569214
AD   66,99.00%,Donald J. Trump JD Vance,(Republican),7027,2024-11-13_13:12:12.569214
AD   66,99.00%,Donald J. Trump JD Vance,(Conservative),480,2024-11-13_13:12:12.569214
AD   66,99.00%,Kamala D. Harris Tim Walz,(Working Families),2821,2024-11-13_13:12:12.569214
AD   66,99.00%,WRITE-IN,,1175,2024-11-13_13:12:12.569214
AD   67,98.10%,Kamala D. Harris Tim Walz,(Democratic),46641,2024-11-13_13:12:12.569214
AD   67,98.10%,Donald J. Trump JD Vance,(Republican),7861,2024-11-13_13:12:12.569214
AD   67,98.10%,Donald J. Trump JD Vance,(Conservative),478,2024-11-13_13:12:12.569214
AD   67,98.10%,Kamala D. Harris Tim Walz,(Working Families),2589,2024-11-13_13:12:12.569214
AD   67,98.10%,WRITE-IN,,1165,2024-11-13_13:12:12.569214
AD   68,96.04%,Kamala D. Harris Tim Walz,(Democratic),28150,2024-11-13_13:12:12.569214
AD   68,96.04%,Donald J. Trump JD Vance,(Republican),5920,2024-11-13_13:12:12.569214
AD   68,96.04%,Donald J. Trump JD Vance,(Conservative),534,2024-11-13_13:12:12.569214
AD   68,96.04%,Kamala D. Harris Tim Walz,(Working Families),1698,2024-11-13_13:12:12.569214
AD   68,96.04%,WRITE-IN,,714,2024-11-13_13:12:12.569214
AD   69,94.51%,Kamala D. Harris Tim Walz,(Democratic),44675,2024-11-13_13:12:12.569214
AD   69,94.51%,Donald J. Trump JD Vance,(Republican),5512,2024-11-13_13:12:12.569214
AD   69,94.51%,Donald J. Trump JD Vance,(Conservative),442,2024-11-13_13:12:12.569214
AD   69,94.51%,Kamala D. Harris Tim Walz,(Working Families),3986,2024-11-13_13:12:12.569214
AD   69,94.51%,WRITE-IN,,1010,2024-11-13_13:12:12.569214
AD   70,98.08%,Kamala D. Harris Tim Walz,(Democratic),38072,2024-11-13_13:12:12.569214
AD   70,98.08%,Donald J. Trump JD Vance,(Republican),4458,2024-11-13_13:12:12.569214
AD   70,98.08%,Donald J. Trump JD Vance,(Conservative),421,2024-11-13_13:12:12.569214
AD   70,98.08%,Kamala D. Harris Tim Walz,(Working Families),3132,2024-11-13_13:12:12.569214
AD   70,98.08%,WRITE-IN,,824,2024-11-13_13:12:12.569214
AD   71,98.23%,Kamala D. Harris Tim Walz,(Democratic),32558,2024-11-13_13:12:12.569214
AD   71,98.23%,Donald J. Trump JD Vance,(Republican),6142,2024-11-13_13:12:12.569214
AD   71,98.23%,Donald J. Trump JD Vance,(Conservative),499,2024-11-13_13:12:12.569214
AD   71,98.23%,Kamala D. Harris Tim Walz,(Working Families),3470,2024-11-13_13:12:12.569214
AD   71,98.23%,WRITE-IN,,796,2024-11-13_13:12:12.569214
AD   72,94.57%,Kamala D. Harris Tim Walz,(Democratic),23928,2024-11-13_13:12:12.569214
AD   72,94.57%,Donald J. Trump JD Vance,(Republican),9576,2024-11-13_13:12:12.569214
AD   72,94.57%,Donald J. Trump JD Vance,(Conservative),613,2024-11-13_13:12:12.569214
AD   72,94.57%,Kamala D. Harris Tim Walz,(Working Families),2137,2024-11-13_13:12:12.569214
AD   72,94.57%,WRITE-IN,,489,2024-11-13_13:12:12.569214
AD   73,97.20%,Kamala D. Harris Tim Walz,(Democratic),41341,2024-11-13_13:12:12.569214
AD   73,97.20%,Donald J. Trump JD Vance,(Republican),12388,2024-11-13_13:12:12.569214
AD   73,97.20%,Donald J. Trump JD Vance,(Conservative),687,2024-11-13_13:12:12.569214
AD   73,97.20%,Kamala D. Harris Tim Walz,(Working Families),1284,2024-11-13_13:12:12.569214
AD   73,97.20%,WRITE-IN,,1197,2024-11-13_13:12:12.569214
AD   74,99.00%,Kamala D. Harris Tim Walz,(Democratic),37719,2024-11-13_13:12:12.569214
AD   74,99.00%,Donald J. Trump JD Vance,(Republican),8062,2024-11-13_13:12:12.569214
AD   74,99.00%,Donald J. Trump JD Vance,(Conservative),620,2024-11-13_13:12:12.569214
AD   74,99.00%,Kamala D. Harris Tim Walz,(Working Families),2879,2024-11-13_13:12:12.569214
AD   74,99.00%,WRITE-IN,,975,2024-11-13_13:12:12.569214
AD   75,97.17%,Kamala D. Harris Tim Walz,(Democratic),38300,2024-11-13_13:12:12.569214
AD   75,97.17%,Donald J. Trump JD Vance,(Republican),7699,2024-11-13_13:12:12.569214
AD   75,97.17%,Donald J. Trump JD Vance,(Conservative),544,2024-11-13_13:12:12.569214
AD   75,97.17%,Kamala D. Harris Tim Walz,(Working Families),2282,2024-11-13_13:12:12.569214
AD   75,97.17%,WRITE-IN,,929,2024-11-13_13:12:12.569214
AD   76,94.83%,Kamala D. Harris Tim Walz,(Democratic),43368,2024-11-13_13:12:12.569214
AD   76,94.83%,Donald J. Trump JD Vance,(Republican),10896,2024-11-13_13:12:12.569214
AD   76,94.83%,Donald J. Trump JD Vance,(Conservative),644,2024-11-13_13:12:12.569214
AD   76,94.83%,Kamala D. Harris Tim Walz,(Working Families),1905,2024-11-13_13:12:12.569214
AD   76,94.83%,WRITE-IN,,1133,2024-11-13_13:12:12.569214
AD   77,95.60%,Kamala D. Harris Tim Walz,(Democratic),18319,2024-11-13_13:12:12.569214
AD   77,95.60%,Donald J. Trump JD Vance,(Republican),6519,2024-11-13_13:12:12.569214
AD   77,95.60%,Donald J. Trump JD Vance,(Conservative),399,2024-11-13_13:12:12.569214
AD   77,95.60%,Kamala D. Harris Tim Walz,(Working Families),583,2024-11-13_13:12:12.569214
AD   77,95.60%,WRITE-IN,,196,2024-11-13_13:12:12.569214
AD   78,97.62%,Kamala D. Harris Tim Walz,(Democratic),16066,2024-11-13_13:12:12.569214
AD   78,97.62%,Donald J. Trump JD Vance,(Republican),7166,2024-11-13_13:12:12.569214
AD   78,97.62%,Donald J. Trump JD Vance,(Conservative),474,2024-11-13_13:12:12.569214
AD   78,97.62%,Kamala D. Harris Tim Walz,(Working Families),686,2024-11-13_13:12:12.569214
AD   78,97.62%,WRITE-IN,,258,2024-11-13_13:12:12.569214
AD   79,98.89%,Kamala D. Harris Tim Walz,(Democratic),19996,2024-11-13_13:12:12.569214
AD   79,98.89%,Donald J. Trump JD Vance,(Republican),5692,2024-11-13_13:12:12.569214
AD   79,98.89%,Donald J. Trump JD Vance,(Conservative),474,2024-11-13_13:12:12.569214
AD   79,98.89%,Kamala D. Harris Tim Walz,(Working Families),695,2024-11-13_13:12:12.569214
AD   79,98.89%,WRITE-IN,,188,2024-11-13_13:12:12.569214
AD   80,98.86%,Kamala D. Harris Tim Walz,(Democratic),20014,2024-11-13_13:12:12.569214
AD   80,98.86%,Donald J. Trump JD Vance,(Republican),10001,2024-11-13_13:12:12.569214
AD   80,98.86%,Donald J. Trump JD Vance,(Conservative),718,2024-11-13_13:12:12.569214
AD   80,98.86%,Kamala D. Harris Tim Walz,(Working Families),937,2024-11-13_13:12:12.569214
AD   80,98.86%,WRITE-IN,,594,2024-11-13_13:12:12.569214
AD   81,97.37%,Kamala D. Harris Tim Walz,(Democratic),26198,2024-11-13_13:12:12.569214
AD   81,97.37%,Donald J. Trump JD Vance,(Republican),9886,2024-11-13_13:12:12.569214
AD   81,97.37%,Donald J. Trump JD Vance,(Conservative),835,2024-11-13_13:12:12.569214
AD   81,97.37%,Kamala D. Harris Tim Walz,(Working Families),1829,2024-11-13_13:12:12.569214
AD   81,97.37%,WRITE-IN,,705,2024-11-13_13:12:12.569214
AD   82,98.84%,Kamala D. Harris Tim Walz,(Democratic),27152,2024-11-13_13:12:12.569214
